INVOICE_ID,CLIENT_ID,INVOICE_DATE,PAYMENT_DATE,STATUS,INVOICE_NUMBER,INVOICE_YEAR,PO,PU,QUANTITY,ELECTRONIC_DATE,PHYSICAL_DATE,EXPECTED_PAYMENT_DATE,LABEL,CLIENT_TYPE,CREATED_AT,TOTAL_HT,AMOUNT_TTC,MONTANT_TVA,RAS_5P,RAS_TVA,AMOUNT_TO_PAY
4674,478,2025-07-22,2025-07-22,PAID,FACT-2025-004674,2025,PO-6454,11.51,67,2025-07-24,2025-07-25,2025-09-21,Prestation Le confort d'avancer naturellement,PUBLIC,2025-07-22,771.04,925.25,154.21,38.55,115.66,771.04
4675,464,2025-07-22,2025-07-22,PAID,FACT-2025-004675,2025,,136.49,57,2025-07-22,2025-07-24,2025-08-20,Prestation La possibilité d'innover plus rapidement,PRIVATE,2025-07-22,7780.09,9336.11,1556.02,0.0,0.0,9336.11
4676,670,2025-07-22,2025-07-22,PAID,FACT-2025-004676,2025,PO-6165,463.24,18,2025-07-24,2025-07-28,2025-09-12,Prestation L'art d'atteindre vos buts à sa source,PUBLIC,2025-07-22,8338.37,10006.04,1667.67,416.92,1250.76,8338.37
4677,123,2025-07-22,,SENT,FACT-2025-004677,2025,PO-3563,75.38,47,2025-07-22,2025-07-26,2025-08-07,Prestation La liberté d'évoluer à la pointe,PRIVATE,2025-07-22,3543.03,3897.33,354.3,0.0,0.0,3897.33
4678,638,2025-07-22,2025-07-22,PAID,FACT-2025-004678,2025,PO-4128,142.22,35,2025-07-23,2025-07-24,2025-10-16,Prestation Le pouvoir de concrétiser vos projets à l'état pur,PRIVATE,2025-07-22,4977.85,5475.64,497.79,0.0,0.0,5475.64
4679,352,2025-07-22,,UNPAID,FACT-2025-004679,2025,PO-3839,138.23,70,2025-07-24,2025-07-29,2025-10-19,Prestation L'assurance de concrétiser vos projets plus rapidement,PRIVATE,2025-07-22,9676.43,11611.72,1935.29,0.0,0.0,11611.72
4680,326,2025-07-22,,UNPAID,FACT-2025-004680,2025,PO-4065,45.37,56,2025-07-24,2025-07-28,2025-08-25,Prestation L'art de changer en toute tranquilité,PRIVATE,2025-07-22,2540.44,2680.16,139.72,0.0,0.0,2680.16
4681,343,2025-07-22,2025-07-22,PAID,FACT-2025-004681,2025,,49.77,98,2025-07-24,2025-07-27,2025-08-14,Prestation La liberté de concrétiser vos projets de manière sûre,PRIVATE,2025-07-22,4877.43,5852.92,975.49,0.0,0.0,5852.92
4682,458,2025-07-22,,UNPAID,FACT-2025-004682,2025,PO-6481,31.16,67,2025-07-24,2025-07-27,2025-08-15,Prestation Le plaisir de concrétiser vos projets avant-tout,PUBLIC,2025-07-22,2087.49,2504.99,417.5,104.37,313.12,2087.49
4683,224,2025-07-22,,UNPAID,FACT-2025-004683,2025,PO-1325,83.17,33,2025-07-22,2025-07-24,2025-10-03,Prestation L'assurance de rouler autrement,PRIVATE,2025-07-22,2744.47,3018.92,274.45,0.0,0.0,3018.92
4684,686,2025-07-22,2025-07-22,PAID,FACT-2025-004684,2025,PO-2461,64.58,26,2025-07-22,2025-07-27,2025-10-08,Prestation L'avantage d'avancer autrement,PRIVATE,2025-07-22,1679.09,1847.0,167.91,0.0,0.0,1847.0
4685,407,2025-07-22,2025-07-22,PAID,FACT-2025-004685,2025,,167.7,56,2025-07-23,2025-07-27,2025-08-15,Prestation L'avantage d'atteindre vos buts naturellement,PUBLIC,2025-07-22,9391.23,11269.48,1878.25,469.56,1408.68,9391.23
4686,255,2025-07-22,,UNPAID,FACT-2025-004686,2025,PO-9356,79.3,100,2025-07-22,2025-07-24,2025-08-22,Prestation Le pouvoir de changer naturellement,PUBLIC,2025-07-22,7929.57,9515.48,1585.91,396.48,1189.44,7929.57
4687,98,2025-07-22,2025-07-22,PAID,FACT-2025-004687,2025,,15.61,75,2025-07-22,2025-07-23,2025-09-09,Prestation La possibilité d'évoluer en toute tranquilité,PUBLIC,2025-07-22,1170.59,1404.71,234.12,58.53,175.59,1170.59
4688,75,2025-07-22,2025-07-22,PAID,FACT-2025-004688,2025,PO-5113,107.87,72,2025-07-24,2025-07-29,2025-10-13,Prestation Le confort de rouler de manière efficace,PUBLIC,2025-07-22,7766.5,9319.8,1553.3,388.33,1164.98,7766.5
4689,253,2025-07-22,2025-07-22,PAID,FACT-2025-004689,2025,,110.62,83,2025-07-23,2025-07-26,2025-10-15,Prestation Le confort d'atteindre vos buts naturellement,PRIVATE,2025-07-22,9181.41,11017.69,1836.28,0.0,0.0,11017.69
4690,123,2025-07-22,2025-07-22,PAID,FACT-2025-004690,2025,PO-1232,98.25,77,2025-07-22,2025-07-26,2025-10-10,Prestation La liberté d'innover à sa source,PRIVATE,2025-07-22,7565.35,7981.44,416.09,0.0,0.0,7981.44
4692,338,2025-07-22,2025-07-22,PAID,FACT-2025-004692,2025,PO-1412,110.04,25,2025-07-24,2025-07-29,2025-08-11,Prestation La liberté d'innover à l'état pur,PUBLIC,2025-07-22,2750.93,3301.12,550.19,137.55,412.64,2750.93
4693,349,2025-07-22,2025-07-22,PAID,FACT-2025-004693,2025,,203.24,44,2025-07-22,2025-07-27,2025-08-20,Prestation L'assurance d'atteindre vos buts de manière efficace,PRIVATE,2025-07-22,8942.53,9836.78,894.25,0.0,0.0,9836.78
4694,728,2025-07-22,2025-07-22,PAID,FACT-2025-004694,2025,PO-4020,86.94,76,2025-07-22,2025-07-25,2025-10-11,Prestation L'art d'évoluer à la pointe,PUBLIC,2025-07-22,6607.18,7928.62,1321.44,330.36,991.08,6607.18
4695,109,2025-07-22,2025-07-22,PAID,FACT-2025-004695,2025,PO-3246,107.87,39,2025-07-22,2025-07-23,2025-08-18,Prestation L'assurance de louer avant-tout,PUBLIC,2025-07-22,4206.93,5048.32,841.39,210.35,631.04,4206.93
4696,652,2025-07-22,,OVERDUE,FACT-2025-004696,2025,,175.12,55,2025-07-22,2025-07-24,2025-09-12,Prestation La possibilité de louer sans soucis,PUBLIC,2025-07-22,9631.64,11557.97,1926.33,481.58,1444.75,9631.64
4697,148,2025-07-22,2025-07-22,PAID,FACT-2025-004697,2025,PO-4115,161.52,45,2025-07-24,2025-07-25,2025-08-25,Prestation L'art de concrétiser vos projets à l'état pur,PUBLIC,2025-07-22,7268.47,8722.16,1453.69,363.42,1090.27,7268.47
4698,407,2025-07-22,,UNPAID,FACT-2025-004698,2025,,41.64,66,2025-07-22,2025-07-23,2025-10-03,Prestation L'assurance d'innover plus facilement,PUBLIC,2025-07-22,2748.01,3297.61,549.6,137.4,412.2,2748.01
4699,270,2025-07-22,,UNPAID,FACT-2025-004699,2025,PO-4671,52.65,75,2025-07-24,2025-07-27,2025-08-15,Prestation Le confort de rouler à sa source,PRIVATE,2025-07-22,3949.05,4166.25,217.2,0.0,0.0,4166.25
4700,81,2025-07-22,2025-07-22,PAID,FACT-2025-004700,2025,,210.64,46,2025-07-24,2025-07-27,2025-09-30,Prestation Le plaisir de concrétiser vos projets de manière efficace,PRIVATE,2025-07-22,9689.32,10658.25,968.93,0.0,0.0,10658.25
4701,123,2025-07-22,2025-07-22,PAID,FACT-2025-004701,2025,PO-1371,130.61,66,2025-07-23,2025-07-27,2025-09-20,Prestation La liberté de rouler à l'état pur,PRIVATE,2025-07-22,8620.15,10344.18,1724.03,0.0,0.0,10344.18
4702,293,2025-07-22,,UNPAID,FACT-2025-004702,2025,PO-7489,47.72,65,2025-07-24,2025-07-29,2025-09-19,Prestation L'avantage d'atteindre vos buts plus facilement,PUBLIC,2025-07-22,3101.74,3722.09,620.35,155.09,465.26,3101.74
4703,298,2025-07-22,2025-07-22,PAID,FACT-2025-004703,2025,,9.81,50,2025-07-24,2025-07-25,2025-09-25,Prestation L'assurance d'atteindre vos buts à sa source,PRIVATE,2025-07-22,490.7,517.69,26.99,0.0,0.0,517.69
4704,724,2025-07-22,,UNPAID,FACT-2025-004704,2025,,81.7,17,2025-07-24,2025-07-27,2025-08-30,Prestation Le pouvoir de louer sans soucis,PUBLIC,2025-07-22,1388.82,1666.58,277.76,69.44,208.32,1388.82
4705,24,2025-07-22,,UNPAID,FACT-2025-004705,2025,PO-2540,137.91,71,2025-07-23,2025-07-25,2025-09-09,Prestation La liberté d'avancer autrement,PRIVATE,2025-07-22,9791.96,10771.16,979.2,0.0,0.0,10771.16
4706,191,2025-07-22,2025-07-22,PAID,FACT-2025-004706,2025,PO-6252,57.28,100,2025-07-23,2025-07-24,2025-09-02,Prestation Le confort d'évoluer de manière sûre,PRIVATE,2025-07-22,5728.25,6301.07,572.83,0.0,0.0,6301.07
4707,558,2025-07-22,2025-07-22,PAID,FACT-2025-004707,2025,PO-6116,106.3,65,2025-07-23,2025-07-24,2025-10-09,Prestation Le plaisir de rouler plus facilement,PRIVATE,2025-07-22,6909.51,7289.53,380.02,0.0,0.0,7289.53
4708,38,2025-07-22,2025-07-22,PAID,FACT-2025-004708,2025,,227.06,36,2025-07-24,2025-07-26,2025-09-22,Prestation L'avantage d'innover naturellement,PUBLIC,2025-07-22,8174.23,9809.08,1634.85,408.71,1226.13,8174.23
4709,692,2025-07-22,2025-07-22,PAID,FACT-2025-004709,2025,PO-1248,86.2,66,2025-07-24,2025-07-28,2025-10-10,Prestation L'assurance d'atteindre vos buts de manière efficace,PRIVATE,2025-07-22,5689.53,6002.45,312.92,0.0,0.0,6002.45
4710,444,2025-07-22,2025-07-22,PAID,FACT-2025-004710,2025,PO-7795,42.54,48,2025-07-24,2025-07-28,2025-09-22,Prestation L'assurance de rouler à sa source,PUBLIC,2025-07-22,2041.83,2450.2,408.37,102.09,306.27,2041.83
4711,146,2025-07-22,2025-07-22,PAID,FACT-2025-004711,2025,,135.54,31,2025-07-23,2025-07-27,2025-08-26,Prestation L'assurance d'innover en toute tranquilité,PRIVATE,2025-07-22,4201.75,4432.85,231.1,0.0,0.0,4432.85
4712,482,2025-07-22,2025-07-22,PAID,FACT-2025-004712,2025,,22.51,95,2025-07-23,2025-07-25,2025-09-07,Prestation Le pouvoir d'atteindre vos buts plus rapidement,PRIVATE,2025-07-22,2138.02,2565.62,427.6,0.0,0.0,2565.62
4714,165,2025-07-22,2025-07-22,PAID,FACT-2025-004714,2025,PO-1438,418.01,11,2025-07-22,2025-07-27,2025-08-08,Prestation Le confort de changer sans soucis,PUBLIC,2025-07-22,4598.07,5517.68,919.61,229.9,689.71,4598.07
4715,431,2025-07-22,2025-07-22,PAID,FACT-2025-004715,2025,,508.35,18,2025-07-22,2025-07-27,2025-09-12,Prestation Le plaisir de concrétiser vos projets de manière sûre,PUBLIC,2025-07-22,9150.32,10980.38,1830.06,457.52,1372.55,9150.32
4716,677,2025-07-22,2025-07-22,PAID,FACT-2025-004716,2025,PO-2564,90.6,86,2025-07-24,2025-07-27,2025-09-09,Prestation Le confort d'avancer autrement,PUBLIC,2025-07-22,7791.76,9350.11,1558.35,389.59,1168.76,7791.76
4717,658,2025-07-22,2025-07-22,PAID,FACT-2025-004717,2025,,72.51,31,2025-07-23,2025-07-25,2025-08-15,Prestation Le confort d'atteindre vos buts à l'état pur,PUBLIC,2025-07-22,2247.93,2697.52,449.59,112.4,337.19,2247.93
4718,127,2025-07-22,2025-07-22,PARTIAL,FACT-2025-004718,2025,PO-7955,104.66,82,2025-07-24,2025-07-28,2025-09-29,Prestation La liberté de rouler sans soucis,PUBLIC,2025-07-22,8581.78,10298.14,1716.36,429.09,1287.27,8581.78
4719,433,2025-07-22,2025-07-22,PAID,FACT-2025-004719,2025,,360.8,18,2025-07-24,2025-07-28,2025-09-07,Prestation L'avantage d'avancer sans soucis,PRIVATE,2025-07-22,6494.41,6851.6,357.19,0.0,0.0,6851.6
4720,100,2025-07-22,2025-07-22,PAID,FACT-2025-004720,2025,,72.17,33,2025-07-22,2025-07-23,2025-09-12,Prestation L'avantage de rouler de manière sûre,PRIVATE,2025-07-22,2381.57,2512.56,130.99,0.0,0.0,2512.56
4721,572,2025-07-22,,UNPAID,FACT-2025-004721,2025,PO-8793,111.38,58,2025-07-22,2025-07-26,2025-08-08,Prestation Le droit d'évoluer plus facilement,PUBLIC,2025-07-22,6459.87,7751.84,1291.97,322.99,968.98,6459.87
4722,636,2025-07-22,,UNPAID,FACT-2025-004722,2025,PO-4469,202.57,37,2025-07-23,2025-07-25,2025-08-30,Prestation La possibilité d'atteindre vos buts avant-tout,PRIVATE,2025-07-22,7495.05,7907.28,412.23,0.0,0.0,7907.28
4723,606,2025-07-22,2025-07-22,PAID,FACT-2025-004723,2025,PO-3973,13.97,98,2025-07-22,2025-07-27,2025-08-22,Prestation Le plaisir de rouler plus rapidement,PRIVATE,2025-07-22,1368.67,1505.54,136.87,0.0,0.0,1505.54
4724,467,2025-07-22,2025-07-22,PAID,FACT-2025-004724,2025,,157.13,22,2025-07-23,2025-07-26,2025-09-21,Prestation Le confort d'évoluer en toute tranquilité,PUBLIC,2025-07-22,3456.86,4148.23,691.37,172.84,518.53,3456.86
4725,675,2025-07-22,2025-07-22,PAID,FACT-2025-004725,2025,PO-8077,29.41,37,2025-07-24,2025-07-29,2025-09-19,Prestation L'assurance de rouler à sa source,PUBLIC,2025-07-22,1088.09,1305.71,217.62,54.4,163.21,1088.09
4726,36,2025-07-22,2025-07-22,PAID,FACT-2025-004726,2025,,115.02,51,2025-07-22,2025-07-26,2025-08-30,Prestation L'avantage d'évoluer à sa source,PUBLIC,2025-07-22,5866.11,7039.33,1173.22,293.31,879.92,5866.11
4727,548,2025-07-22,,UNPAID,FACT-2025-004727,2025,,615.28,3,2025-07-23,2025-07-28,2025-10-09,Prestation Le plaisir de changer à sa source,PRIVATE,2025-07-22,1845.83,2215.0,369.17,0.0,0.0,2215.0
4728,293,2025-07-22,,UNPAID,FACT-2025-004728,2025,PO-6096,29.9,85,2025-07-23,2025-07-26,2025-10-20,Prestation L'art d'avancer en toute tranquilité,PUBLIC,2025-07-22,2541.18,3049.42,508.24,127.06,381.18,2541.18
4729,458,2025-07-22,2025-07-22,PAID,FACT-2025-004729,2025,PO-3910,297.71,32,2025-07-23,2025-07-24,2025-09-24,Prestation Le droit d'évoluer en toute tranquilité,PUBLIC,2025-07-22,9526.58,11431.9,1905.32,476.33,1428.99,9526.58
4730,539,2025-07-22,2025-07-22,PAID,FACT-2025-004730,2025,PO-2330,15.62,41,2025-07-23,2025-07-25,2025-08-22,Prestation Le plaisir d'évoluer de manière efficace,PUBLIC,2025-07-22,640.25,768.3,128.05,32.01,96.04,640.25
4731,430,2025-07-22,2025-07-22,PARTIAL,FACT-2025-004731,2025,PO-2118,73.23,57,2025-07-24,2025-07-28,2025-10-20,Prestation Le plaisir de concrétiser vos projets à la pointe,PRIVATE,2025-07-22,4173.94,5008.73,834.79,0.0,0.0,5008.73
4732,533,2025-07-22,2025-07-22,PAID,FACT-2025-004732,2025,,381.93,11,2025-07-24,2025-07-29,2025-09-30,Prestation Le droit de changer plus facilement,PRIVATE,2025-07-22,4201.22,4432.29,231.07,0.0,0.0,4432.29
4733,334,2025-07-22,2025-07-22,PARTIAL,FACT-2025-004733,2025,PO-6493,64.83,91,2025-07-24,2025-07-27,2025-09-16,Prestation Le droit de rouler à sa source,PRIVATE,2025-07-22,5899.18,6223.63,324.45,0.0,0.0,6223.63
4734,767,2025-07-22,2025-07-22,PARTIAL,FACT-2025-004734,2025,PO-5600,41.84,81,2025-07-23,2025-07-25,2025-09-04,Prestation L'avantage d'évoluer avant-tout,PUBLIC,2025-07-22,3388.67,4066.4,677.73,169.43,508.3,3388.67
4735,472,2025-07-22,2025-07-22,PAID,FACT-2025-004735,2025,PO-7210,16.81,87,2025-07-22,2025-07-26,2025-10-07,Prestation Le droit d'évoluer sans soucis,PRIVATE,2025-07-22,1462.63,1543.07,80.44,0.0,0.0,1543.07
4736,362,2025-07-22,2025-07-22,PAID,FACT-2025-004736,2025,PO-3518,63.13,91,2025-07-23,2025-07-28,2025-10-08,Prestation Le plaisir de concrétiser vos projets plus facilement,PRIVATE,2025-07-22,5744.9,6319.39,574.49,0.0,0.0,6319.39
4737,139,2025-07-22,2025-07-22,PAID,FACT-2025-004737,2025,,330.23,4,2025-07-22,2025-07-23,2025-10-15,Prestation Le plaisir d'atteindre vos buts naturellement,PRIVATE,2025-07-22,1320.92,1393.57,72.65,0.0,0.0,1393.57
4738,183,2025-07-22,2025-07-22,PAID,FACT-2025-004738,2025,PO-9002,97.84,41,2025-07-24,2025-07-28,2025-09-28,Prestation Le droit de rouler plus facilement,PUBLIC,2025-07-22,4011.61,4813.93,802.32,200.58,601.74,4011.61
4739,332,2025-07-22,2025-07-22,PAID,FACT-2025-004739,2025,,60.5,97,2025-07-24,2025-07-27,2025-08-19,Prestation Le confort d'atteindre vos buts plus facilement,PUBLIC,2025-07-22,5868.64,7042.37,1173.73,293.43,880.3,5868.64
4740,579,2025-07-22,2025-07-22,PAID,FACT-2025-004740,2025,PO-1129,81.43,86,2025-07-24,2025-07-28,2025-10-01,Prestation L'art de changer plus rapidement,PRIVATE,2025-07-22,7003.13,7388.3,385.17,0.0,0.0,7388.3
4741,2,2025-07-22,2025-07-22,PAID,FACT-2025-004741,2025,PO-3858,203.71,24,2025-07-24,2025-07-27,2025-09-20,Prestation Le plaisir de changer sans soucis,PRIVATE,2025-07-22,4889.1,5378.01,488.91,0.0,0.0,5378.01
4742,496,2025-07-22,2025-07-22,PARTIAL,FACT-2025-004742,2025,PO-5872,47.18,91,2025-07-24,2025-07-27,2025-10-20,Prestation Le confort de concrétiser vos projets naturellement,PRIVATE,2025-07-22,4293.04,5151.65,858.61,0.0,0.0,5151.65
4743,529,2025-07-22,2025-07-22,PAID,FACT-2025-004743,2025,,22.18,60,2025-07-22,2025-07-23,2025-09-19,Prestation Le confort de changer à la pointe,PRIVATE,2025-07-22,1330.55,1403.73,73.18,0.0,0.0,1403.73
4744,66,2025-07-22,2025-07-22,PAID,FACT-2025-004744,2025,,224.66,42,2025-07-22,2025-07-24,2025-09-07,Prestation L'avantage de rouler de manière efficace,PRIVATE,2025-07-22,9435.77,9954.74,518.97,0.0,0.0,9954.74
4745,475,2025-07-22,2025-07-22,PAID,FACT-2025-004745,2025,,23.71,93,2025-07-23,2025-07-27,2025-10-06,Prestation L'assurance d'évoluer à sa source,PUBLIC,2025-07-22,2205.49,2646.59,441.1,110.27,330.82,2205.49
4746,134,2025-07-22,,UNPAID,FACT-2025-004746,2025,PO-1148,122.02,27,2025-07-23,2025-07-26,2025-10-13,Prestation L'avantage de concrétiser vos projets à la pointe,PUBLIC,2025-07-22,3294.44,3953.33,658.89,164.72,494.17,3294.44
4747,307,2025-07-22,2025-07-22,PAID,FACT-2025-004747,2025,PO-3987,43.31,61,2025-07-24,2025-07-29,2025-10-01,Prestation Le droit d'innover en toute tranquilité,PRIVATE,2025-07-22,2641.93,2906.12,264.19,0.0,0.0,2906.12
4748,523,2025-07-22,,OVERDUE,FACT-2025-004748,2025,PO-5328,128.75,77,2025-07-22,2025-07-26,2025-08-16,Prestation Le plaisir de louer en toute tranquilité,PRIVATE,2025-07-22,9913.72,10458.97,545.25,0.0,0.0,10458.97
4749,404,2025-07-22,,UNPAID,FACT-2025-004749,2025,PO-2961,140.11,20,2025-07-23,2025-07-27,2025-10-08,Prestation Le confort de louer à sa source,PRIVATE,2025-07-22,2802.2,3362.64,560.44,0.0,0.0,3362.64
4750,769,2025-07-22,2025-07-22,PAID,FACT-2025-004750,2025,,50.47,85,2025-07-22,2025-07-25,2025-09-04,Prestation L'art d'avancer de manière efficace,PRIVATE,2025-07-22,4289.63,4525.56,235.93,0.0,0.0,4525.56
4751,753,2025-07-22,2025-07-22,PAID,FACT-2025-004751,2025,,27.74,74,2025-07-22,2025-07-24,2025-08-25,Prestation La liberté d'avancer naturellement,PRIVATE,2025-07-22,2052.53,2257.78,205.25,0.0,0.0,2257.78
4752,372,2025-07-22,2025-07-22,PAID,FACT-2025-004752,2025,PO-1172,141.36,63,2025-07-23,2025-07-28,2025-10-02,Prestation L'art d'atteindre vos buts en toute tranquilité,PRIVATE,2025-07-22,8905.59,9395.4,489.81,0.0,0.0,9395.4
4753,486,2025-07-22,2025-07-22,PAID,FACT-2025-004753,2025,PO-5874,20.69,89,2025-07-24,2025-07-25,2025-08-13,Prestation Le droit d'atteindre vos buts à la pointe,PRIVATE,2025-07-22,1840.99,1942.24,101.25,0.0,0.0,1942.24
4754,473,2025-07-22,2025-07-22,PAID,FACT-2025-004754,2025,PO-2444,965.48,10,2025-07-23,2025-07-26,2025-09-28,Prestation L'assurance de concrétiser vos projets à la pointe,PRIVATE,2025-07-22,9654.84,10185.86,531.02,0.0,0.0,10185.86
4755,267,2025-07-22,2025-07-22,PAID,FACT-2025-004755,2025,,217.25,31,2025-07-24,2025-07-29,2025-09-01,Prestation Le pouvoir d'évoluer plus rapidement,PRIVATE,2025-07-22,6734.78,7105.19,370.41,0.0,0.0,7105.19
4756,405,2025-07-22,2025-07-22,PAID,FACT-2025-004756,2025,,105.22,29,2025-07-22,2025-07-26,2025-09-17,Prestation L'assurance d'innover autrement,PRIVATE,2025-07-22,3051.32,3661.58,610.26,0.0,0.0,3661.58
4757,40,2025-07-22,2025-07-22,PAID,FACT-2025-004757,2025,,164.41,51,2025-07-24,2025-07-27,2025-08-14,Prestation La possibilité d'avancer de manière sûre,PUBLIC,2025-07-22,8384.71,10061.65,1676.94,419.24,1257.71,8384.71
4758,411,2025-07-22,2025-07-22,PAID,FACT-2025-004758,2025,,109.92,19,2025-07-22,2025-07-23,2025-08-13,Prestation L'avantage d'avancer à sa source,PUBLIC,2025-07-22,2088.43,2506.12,417.69,104.42,313.26,2088.43
4759,121,2025-07-22,2025-07-22,PAID,FACT-2025-004759,2025,PO-1908,9.99,66,2025-07-22,2025-07-25,2025-08-15,Prestation La liberté d'innover en toute tranquilité,PUBLIC,2025-07-22,659.22,791.06,131.84,32.96,98.88,659.22
4760,308,2025-07-22,2025-07-22,PAID,FACT-2025-004760,2025,,67.09,98,2025-07-24,2025-07-25,2025-08-17,Prestation Le pouvoir d'atteindre vos buts plus rapidement,PUBLIC,2025-07-22,6574.96,7889.95,1314.99,328.75,986.24,6574.96
4761,772,2025-07-22,2025-07-22,PAID,FACT-2025-004761,2025,PO-3673,176.78,21,2025-07-22,2025-07-26,2025-09-06,Prestation La liberté d'innover de manière sûre,PUBLIC,2025-07-22,3712.42,4454.9,742.48,185.62,556.86,3712.42
4762,784,2025-07-22,2025-07-22,PAID,FACT-2025-004762,2025,PO-6482,67.57,59,2025-07-24,2025-07-27,2025-10-19,Prestation Le droit d'avancer sans soucis,PRIVATE,2025-07-22,3986.41,4385.05,398.64,0.0,0.0,4385.05
4763,370,2025-07-22,2025-07-22,PAID,FACT-2025-004763,2025,PO-3984,126.66,61,2025-07-23,2025-07-28,2025-10-20,Prestation Le droit de changer à sa source,PUBLIC,2025-07-22,7725.96,9271.15,1545.19,386.3,1158.89,7725.96
4764,711,2025-07-22,2025-07-22,PAID,FACT-2025-004764,2025,PO-9996,465.62,13,2025-07-24,2025-07-29,2025-09-24,Prestation L'art de changer avant-tout,PRIVATE,2025-07-22,6053.08,6658.39,605.31,0.0,0.0,6658.39
4765,188,2025-07-22,2025-07-22,PAID,FACT-2025-004765,2025,,206.48,28,2025-07-23,2025-07-24,2025-08-12,Prestation La liberté de louer plus rapidement,PUBLIC,2025-07-22,5781.42,6937.7,1156.28,289.07,867.21,5781.42
4766,108,2025-07-22,2025-07-22,PAID,FACT-2025-004766,2025,PO-2054,59.73,34,2025-07-22,2025-07-24,2025-09-25,Prestation Le pouvoir de louer en toute tranquilité,PRIVATE,2025-07-22,2030.85,2233.93,203.09,0.0,0.0,2233.93
4767,256,2025-07-22,2025-07-22,PAID,FACT-2025-004767,2025,PO-3218,59.05,62,2025-07-23,2025-07-28,2025-10-13,Prestation L'assurance d'atteindre vos buts sans soucis,PUBLIC,2025-07-22,3661.09,4393.31,732.22,183.05,549.16,3661.09
4768,760,2025-07-22,2025-07-22,PAID,FACT-2025-004768,2025,PO-6786,84.74,83,2025-07-24,2025-07-25,2025-10-12,Prestation Le pouvoir de concrétiser vos projets à la pointe,PRIVATE,2025-07-22,7033.81,7737.19,703.38,0.0,0.0,7737.19
4769,424,2025-07-22,2025-07-22,PAID,FACT-2025-004769,2025,PO-3564,206.39,44,2025-07-22,2025-07-26,2025-09-30,Prestation Le droit de concrétiser vos projets de manière sûre,PUBLIC,2025-07-22,9081.21,10897.45,1816.24,454.06,1362.18,9081.21
4770,159,2025-07-22,,UNPAID,FACT-2025-004770,2025,PO-1423,165.21,42,2025-07-22,2025-07-25,2025-09-21,Prestation La possibilité d'innover plus facilement,PUBLIC,2025-07-22,6938.95,8326.74,1387.79,346.95,1040.84,6938.95
4771,448,2025-07-22,,UNPAID,FACT-2025-004771,2025,PO-4650,59.94,92,2025-07-22,2025-07-23,2025-08-25,Prestation L'avantage d'atteindre vos buts avant-tout,PRIVATE,2025-07-22,5514.69,5818.0,303.31,0.0,0.0,5818.0
4772,242,2025-07-22,,UNPAID,FACT-2025-004772,2025,PO-4176,83.11,64,2025-07-23,2025-07-25,2025-10-14,Prestation L'art de changer de manière sûre,PRIVATE,2025-07-22,5318.84,5611.38,292.54,0.0,0.0,5611.38
4773,360,2025-07-22,2025-07-22,PAID,FACT-2025-004773,2025,PO-9172,24.28,68,2025-07-24,2025-07-28,2025-09-13,Prestation Le pouvoir d'atteindre vos buts en toute tranquilité,PUBLIC,2025-07-22,1650.82,1980.98,330.16,82.54,247.62,1650.82
4774,273,2025-07-22,2025-07-22,PAID,FACT-2025-004774,2025,PO-1160,230.15,20,2025-07-23,2025-07-26,2025-09-21,Prestation Le pouvoir d'atteindre vos buts à la pointe,PRIVATE,2025-07-22,4603.05,5523.66,920.61,0.0,0.0,5523.66
4775,126,2025-07-22,2025-07-22,PAID,FACT-2025-004775,2025,PO-7604,8.38,70,2025-07-24,2025-07-27,2025-08-12,Prestation L'art de changer plus facilement,PUBLIC,2025-07-22,586.27,703.52,117.25,29.31,87.94,586.27
4776,758,2025-07-22,2025-07-22,PAID,FACT-2025-004776,2025,PO-6243,230.02,15,2025-07-23,2025-07-26,2025-08-09,Prestation La liberté de concrétiser vos projets plus facilement,PUBLIC,2025-07-22,3450.34,4140.41,690.07,172.52,517.55,3450.34
4777,543,2025-07-22,2025-07-22,PAID,FACT-2025-004777,2025,PO-9058,73.33,88,2025-07-22,2025-07-23,2025-08-06,Prestation L'art d'atteindre vos buts à l'état pur,PRIVATE,2025-07-22,6453.33,7098.66,645.33,0.0,0.0,7098.66
4778,267,2025-07-22,2025-07-22,PAID,FACT-2025-004778,2025,PO-7992,31.89,69,2025-07-23,2025-07-27,2025-09-30,Prestation La liberté de changer à la pointe,PRIVATE,2025-07-22,2200.24,2640.29,440.05,0.0,0.0,2640.29
4779,386,2025-07-22,2025-07-22,PAID,FACT-2025-004779,2025,PO-8277,116.27,29,2025-07-22,2025-07-26,2025-09-12,Prestation Le plaisir d'atteindre vos buts plus rapidement,PRIVATE,2025-07-22,3371.89,3557.34,185.45,0.0,0.0,3557.34
4780,454,2025-07-22,2025-07-22,PARTIAL,FACT-2025-004780,2025,PO-3423,33.33,62,2025-07-23,2025-07-28,2025-09-27,Prestation La liberté d'innover de manière efficace,PUBLIC,2025-07-22,2066.46,2479.75,413.29,103.32,309.97,2066.46
4781,160,2025-07-22,2025-07-22,PAID,FACT-2025-004781,2025,PO-3970,619.97,10,2025-07-24,2025-07-28,2025-08-27,Prestation L'art d'avancer à la pointe,PUBLIC,2025-07-22,6199.7,7439.64,1239.94,309.99,929.96,6199.7
