STATEMENT_ID,STATEMENT_DATE,OPERATION_LABEL,ADDITIONAL_LABEL,DEBIT,CREDIT,COMMENTS,RELATED_INVOICE_ID,CREATED_AT,SOURCE_FILENAME,FILE_BLOB,MIME_TYPE,RELATED_EXPENSE_ID,VALUE_DATE,MATCH_TYPE,GROUPED_INVOICE_IDS,ACTUAL_INVOICE_ID
3328,2025-06-27,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2025-67458,,11601.15,Paiement partiel 1 facture FAC-2025-67458,5947.0,2025-07-28 15:45:43.175485,releve_202506.csv,,text/csv,,2025-06-27,PARTIAL,,
3329,2025-06-27,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2025-67458,,11601.15,Paiement partiel 2 facture FAC-2025-67458,5947.0,2025-07-28 15:45:43.175485,releve_202506.csv,,text/csv,,2025-06-27,PARTIAL,,
3330,2025-05-28,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-85662,,6652.32,Paiement partiel 1 facture FAC-2025-85662,5948.0,2025-07-28 15:45:43.175485,releve_202505.csv,,text/csv,,2025-05-28,PARTIAL,,
3331,2025-05-26,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-85662,,6652.32,Paiement partiel 2 facture FAC-2025-85662,5948.0,2025-07-28 15:45:43.175485,releve_202505.csv,,text/csv,,2025-05-26,PARTIAL,,
3332,2025-06-10,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-85662,,6652.32,Paiement partiel 3 facture FAC-2025-85662,5948.0,2025-07-28 15:45:43.175485,releve_202506.csv,,text/csv,,2025-06-10,PARTIAL,,
3333,2025-06-19,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2025-10014,,1992.24,Paiement partiel 1 facture FAC-2025-10014,5949.0,2025-07-28 15:45:43.175485,releve_202506.csv,,text/csv,,2025-06-19,PARTIAL,,
3334,2025-05-28,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2025-10014,,1992.2499999999998,Paiement partiel 2 facture FAC-2025-10014,5949.0,2025-07-28 15:45:43.175485,releve_202505.csv,,text/csv,,2025-05-28,PARTIAL,,
3335,2025-01-20,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-01099,,1900.32,Paiement partiel 1 facture FAC-2024-01099,5950.0,2025-07-28 15:45:43.175485,releve_202501.csv,,text/csv,,2025-01-20,PARTIAL,,
3336,2025-01-29,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-01099,,1900.3100000000002,Paiement partiel 2 facture FAC-2024-01099,5950.0,2025-07-28 15:45:43.175485,releve_202501.csv,,text/csv,,2025-01-29,PARTIAL,,
3337,2023-12-03,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2023-74648,,574.43,Paiement partiel 1 facture FAC-2023-74648,5951.0,2025-07-28 15:45:43.175485,releve_202312.csv,,text/csv,,2023-12-03,PARTIAL,,
3338,2023-12-01,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2023-74648,,574.43,Paiement partiel 2 facture FAC-2023-74648,5951.0,2025-07-28 15:45:43.175485,releve_202312.csv,,text/csv,,2023-12-01,PARTIAL,,
3339,2023-12-09,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2023-74648,,574.4399999999999,Paiement partiel 3 facture FAC-2023-74648,5951.0,2025-07-28 15:45:43.175485,releve_202312.csv,,text/csv,,2023-12-09,PARTIAL,,
3340,2025-03-21,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-91396,,2791.84,Paiement partiel 1 facture FAC-2025-91396,5952.0,2025-07-28 15:45:43.175485,releve_202503.csv,,text/csv,,2025-03-21,PARTIAL,,
3341,2025-03-09,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-91396,,2791.84,Paiement partiel 2 facture FAC-2025-91396,5952.0,2025-07-28 15:45:43.175485,releve_202503.csv,,text/csv,,2025-03-09,PARTIAL,,
3342,2025-02-22,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-91396,,2791.83,Paiement partiel 3 facture FAC-2025-91396,5952.0,2025-07-28 15:45:43.175485,releve_202502.csv,,text/csv,,2025-02-22,PARTIAL,,
3343,2025-04-17,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-72888,,773.03,Paiement partiel 1 facture FAC-2025-72888,5953.0,2025-07-28 15:45:43.175485,releve_202504.csv,,text/csv,,2025-04-17,PARTIAL,,
3344,2025-04-17,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-72888,,773.03,Paiement partiel 2 facture FAC-2025-72888,5953.0,2025-07-28 15:45:43.175485,releve_202504.csv,,text/csv,,2025-04-17,PARTIAL,,
3345,2025-05-04,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-72888,,773.04,Paiement partiel 3 facture FAC-2025-72888,5953.0,2025-07-28 15:45:43.175485,releve_202505.csv,,text/csv,,2025-05-04,PARTIAL,,
3346,2024-07-20,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-14636,,7650.49,Paiement partiel 1 facture FAC-2024-14636,5954.0,2025-07-28 15:45:43.175485,releve_202407.csv,,text/csv,,2024-07-20,PARTIAL,,
3347,2024-07-30,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-14636,,7650.48,Paiement partiel 2 facture FAC-2024-14636,5954.0,2025-07-28 15:45:43.175485,releve_202407.csv,,text/csv,,2024-07-30,PARTIAL,,
3348,2024-08-06,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-14636,,7650.49,Paiement partiel 3 facture FAC-2024-14636,5954.0,2025-07-28 15:45:43.175485,releve_202408.csv,,text/csv,,2024-08-06,PARTIAL,,
3349,2024-01-29,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2023-40780,,4042.71,Paiement partiel 1 facture FAC-2023-40780,5956.0,2025-07-28 15:45:43.175485,releve_202401.csv,,text/csv,,2024-01-29,PARTIAL,,
3350,2024-01-20,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2023-40780,,4042.71,Paiement partiel 2 facture FAC-2023-40780,5956.0,2025-07-28 15:45:43.175485,releve_202401.csv,,text/csv,,2024-01-20,PARTIAL,,
3351,2024-10-24,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-66024,,12530.19,Paiement partiel 1 facture FAC-2024-66024,5959.0,2025-07-28 15:45:43.175485,releve_202410.csv,,text/csv,,2024-10-24,PARTIAL,,
3352,2024-11-01,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-66024,,12530.19,Paiement partiel 2 facture FAC-2024-66024,5959.0,2025-07-28 15:45:43.175485,releve_202411.csv,,text/csv,,2024-11-01,PARTIAL,,
3353,2024-05-04,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-71006,,2092.44,Paiement partiel 1 facture FAC-2024-71006,5960.0,2025-07-28 15:45:43.175485,releve_202405.csv,,text/csv,,2024-05-04,PARTIAL,,
3354,2024-04-25,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-71006,,2092.44,Paiement partiel 2 facture FAC-2024-71006,5960.0,2025-07-28 15:45:43.175485,releve_202404.csv,,text/csv,,2024-04-25,PARTIAL,,
3355,2024-05-16,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-71006,,2092.44,Paiement partiel 3 facture FAC-2024-71006,5960.0,2025-07-28 15:45:43.175485,releve_202405.csv,,text/csv,,2024-05-16,PARTIAL,,
3356,2024-05-18,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-71006,,2092.439999999999,Paiement partiel 4 facture FAC-2024-71006,5960.0,2025-07-28 15:45:43.175485,releve_202405.csv,,text/csv,,2024-05-18,PARTIAL,,
3357,2024-09-28,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-71933,,1675.46,Paiement partiel 1 facture FAC-2024-71933,5965.0,2025-07-28 15:45:43.175485,releve_202409.csv,,text/csv,,2024-09-28,PARTIAL,,
3358,2024-10-21,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-71933,,1675.4699999999998,Paiement partiel 2 facture FAC-2024-71933,5965.0,2025-07-28 15:45:43.175485,releve_202410.csv,,text/csv,,2024-10-21,PARTIAL,,
3359,2023-11-14,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2023-68510,,8145.12,Paiement partiel 1 facture FAC-2023-68510,5968.0,2025-07-28 15:45:43.175485,releve_202311.csv,,text/csv,,2023-11-14,PARTIAL,,
3360,2023-11-24,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2023-68510,,8145.12,Paiement partiel 2 facture FAC-2023-68510,5968.0,2025-07-28 15:45:43.175485,releve_202311.csv,,text/csv,,2023-11-24,PARTIAL,,
3361,2024-08-03,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-03265,,6709.83,Paiement partiel 1 facture FAC-2024-03265,5971.0,2025-07-28 15:45:43.175485,releve_202408.csv,,text/csv,,2024-08-03,PARTIAL,,
3362,2024-07-14,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-03265,,6709.83,Paiement partiel 2 facture FAC-2024-03265,5971.0,2025-07-28 15:45:43.175485,releve_202407.csv,,text/csv,,2024-07-14,PARTIAL,,
3363,2024-08-11,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-03265,,6709.84,Paiement partiel 3 facture FAC-2024-03265,5971.0,2025-07-28 15:45:43.175485,releve_202408.csv,,text/csv,,2024-08-11,PARTIAL,,
3364,2024-08-03,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-03265,,6709.83,Paiement partiel 4 facture FAC-2024-03265,5971.0,2025-07-28 15:45:43.175485,releve_202408.csv,,text/csv,,2024-08-03,PARTIAL,,
3365,2024-06-22,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-46143,,437.89,Paiement partiel 1 facture FAC-2024-46143,5973.0,2025-07-28 15:45:43.175485,releve_202406.csv,,text/csv,,2024-06-22,PARTIAL,,
3366,2024-06-29,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-46143,,437.9,Paiement partiel 2 facture FAC-2024-46143,5973.0,2025-07-28 15:45:43.175485,releve_202406.csv,,text/csv,,2024-06-29,PARTIAL,,
3367,2024-06-13,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-46143,,437.9,Paiement partiel 3 facture FAC-2024-46143,5973.0,2025-07-28 15:45:43.175485,releve_202406.csv,,text/csv,,2024-06-13,PARTIAL,,
3368,2024-06-30,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-46143,,437.8900000000001,Paiement partiel 4 facture FAC-2024-46143,5973.0,2025-07-28 15:45:43.175485,releve_202406.csv,,text/csv,,2024-06-30,PARTIAL,,
3369,2025-01-10,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-22632,,7906.12,Paiement partiel 1 facture FAC-2024-22632,5975.0,2025-07-28 15:45:43.175485,releve_202501.csv,,text/csv,,2025-01-10,PARTIAL,,
3370,2025-01-29,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-22632,,7906.12,Paiement partiel 2 facture FAC-2024-22632,5975.0,2025-07-28 15:45:43.175485,releve_202501.csv,,text/csv,,2025-01-29,PARTIAL,,
3371,2025-01-27,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-22632,,7906.120000000002,Paiement partiel 3 facture FAC-2024-22632,5975.0,2025-07-28 15:45:43.175485,releve_202501.csv,,text/csv,,2025-01-27,PARTIAL,,
3372,2024-05-17,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-48857,,14227.1,Paiement partiel 1 facture FAC-2024-48857,5976.0,2025-07-28 15:45:43.175485,releve_202405.csv,,text/csv,,2024-05-17,PARTIAL,,
3373,2024-04-26,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-48857,,14227.1,Paiement partiel 2 facture FAC-2024-48857,5976.0,2025-07-28 15:45:43.175485,releve_202404.csv,,text/csv,,2024-04-26,PARTIAL,,
3374,2025-01-07,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-47551,,5639.33,Paiement partiel 1 facture FAC-2024-47551,5977.0,2025-07-28 15:45:43.175485,releve_202501.csv,,text/csv,,2025-01-07,PARTIAL,,
3375,2025-01-11,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-47551,,5639.33,Paiement partiel 2 facture FAC-2024-47551,5977.0,2025-07-28 15:45:43.175485,releve_202501.csv,,text/csv,,2025-01-11,PARTIAL,,
3376,2023-11-27,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2023-17127,,1063.79,Paiement partiel 1 facture FAC-2023-17127,5979.0,2025-07-28 15:45:43.175485,releve_202311.csv,,text/csv,,2023-11-27,PARTIAL,,
3377,2023-12-03,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2023-17127,,1063.79,Paiement partiel 2 facture FAC-2023-17127,5979.0,2025-07-28 15:45:43.175485,releve_202312.csv,,text/csv,,2023-12-03,PARTIAL,,
3378,2024-09-25,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-24993,,8814.6,Paiement partiel 1 facture FAC-2024-24993,5983.0,2025-07-28 15:45:43.175485,releve_202409.csv,,text/csv,,2024-09-25,PARTIAL,,
3379,2024-09-19,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-24993,,8814.6,Paiement partiel 2 facture FAC-2024-24993,5983.0,2025-07-28 15:45:43.175485,releve_202409.csv,,text/csv,,2024-09-19,PARTIAL,,
3380,2024-09-19,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-24993,,8814.6,Paiement partiel 3 facture FAC-2024-24993,5983.0,2025-07-28 15:45:43.175485,releve_202409.csv,,text/csv,,2024-09-19,PARTIAL,,
3381,2024-09-16,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-24993,,8814.600000000004,Paiement partiel 4 facture FAC-2024-24993,5983.0,2025-07-28 15:45:43.175485,releve_202409.csv,,text/csv,,2024-09-16,PARTIAL,,
3382,2024-12-31,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-59629,,2289.87,Paiement partiel 1 facture FAC-2024-59629,5985.0,2025-07-28 15:45:43.175485,releve_202412.csv,,text/csv,,2024-12-31,PARTIAL,,
3383,2025-01-12,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-59629,,2289.87,Paiement partiel 2 facture FAC-2024-59629,5985.0,2025-07-28 15:45:43.175485,releve_202501.csv,,text/csv,,2025-01-12,PARTIAL,,
3384,2025-01-24,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-59629,,2289.88,Paiement partiel 3 facture FAC-2024-59629,5985.0,2025-07-28 15:45:43.175485,releve_202501.csv,,text/csv,,2025-01-24,PARTIAL,,
3385,2025-01-14,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-59629,,2289.87,Paiement partiel 4 facture FAC-2024-59629,5985.0,2025-07-28 15:45:43.175485,releve_202501.csv,,text/csv,,2025-01-14,PARTIAL,,
3386,2025-07-22,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2025-97892,,1298.83,Paiement partiel 1 facture FAC-2025-97892,5986.0,2025-07-28 15:45:43.175485,releve_202507.csv,,text/csv,,2025-07-22,PARTIAL,,
3387,2025-07-21,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2025-97892,,1298.83,Paiement partiel 2 facture FAC-2025-97892,5986.0,2025-07-28 15:45:43.175485,releve_202507.csv,,text/csv,,2025-07-21,PARTIAL,,
3388,2025-07-19,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2025-97892,,1298.83,Paiement partiel 3 facture FAC-2025-97892,5986.0,2025-07-28 15:45:43.175485,releve_202507.csv,,text/csv,,2025-07-19,PARTIAL,,
3389,2025-06-26,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2025-97892,,1298.8200000000006,Paiement partiel 4 facture FAC-2025-97892,5986.0,2025-07-28 15:45:43.175485,releve_202506.csv,,text/csv,,2025-06-26,PARTIAL,,
3390,2023-09-17,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2023-64899,,5578.1,Paiement partiel 1 facture FAC-2023-64899,5988.0,2025-07-28 15:45:43.175485,releve_202309.csv,,text/csv,,2023-09-17,PARTIAL,,
3391,2023-09-16,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2023-64899,,5578.1,Paiement partiel 2 facture FAC-2023-64899,5988.0,2025-07-28 15:45:43.175485,releve_202309.csv,,text/csv,,2023-09-16,PARTIAL,,
3392,2023-09-16,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2023-64899,,5578.0999999999985,Paiement partiel 3 facture FAC-2023-64899,5988.0,2025-07-28 15:45:43.175485,releve_202309.csv,,text/csv,,2023-09-16,PARTIAL,,
3393,2024-08-30,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-96610,,10856.58,Paiement partiel 1 facture FAC-2024-96610,5989.0,2025-07-28 15:45:43.175485,releve_202408.csv,,text/csv,,2024-08-30,PARTIAL,,
3394,2024-09-07,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-96610,,10856.570000000002,Paiement partiel 2 facture FAC-2024-96610,5989.0,2025-07-28 15:45:43.175485,releve_202409.csv,,text/csv,,2024-09-07,PARTIAL,,
3395,2024-03-23,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-04565,,6807.19,Paiement partiel 1 facture FAC-2024-04565,5992.0,2025-07-28 15:45:43.175485,releve_202403.csv,,text/csv,,2024-03-23,PARTIAL,,
3396,2024-03-20,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-04565,,6807.19,Paiement partiel 2 facture FAC-2024-04565,5992.0,2025-07-28 15:45:43.175485,releve_202403.csv,,text/csv,,2024-03-20,PARTIAL,,
3397,2024-03-18,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-04565,,6807.180000000003,Paiement partiel 3 facture FAC-2024-04565,5992.0,2025-07-28 15:45:43.175485,releve_202403.csv,,text/csv,,2024-03-18,PARTIAL,,
3398,2023-09-16,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2023-32160,,8065.77,Paiement partiel 1 facture FAC-2023-32160,6005.0,2025-07-28 15:45:43.175485,releve_202309.csv,,text/csv,,2023-09-16,PARTIAL,,
3399,2023-09-19,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2023-32160,,8065.77,Paiement partiel 2 facture FAC-2023-32160,6005.0,2025-07-28 15:45:43.175485,releve_202309.csv,,text/csv,,2023-09-19,PARTIAL,,
3400,2023-09-30,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2023-32160,,8065.779999999999,Paiement partiel 3 facture FAC-2023-32160,6005.0,2025-07-28 15:45:43.175485,releve_202309.csv,,text/csv,,2023-09-30,PARTIAL,,
3401,2025-06-18,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2025-22971,,6579.72,Paiement partiel 1 facture FAC-2025-22971,6006.0,2025-07-28 15:45:43.175485,releve_202506.csv,,text/csv,,2025-06-18,PARTIAL,,
3402,2025-06-16,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2025-22971,,6579.72,Paiement partiel 2 facture FAC-2025-22971,6006.0,2025-07-28 15:45:43.175485,releve_202506.csv,,text/csv,,2025-06-16,PARTIAL,,
3403,2024-04-23,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-60262,,2137.86,Paiement partiel 1 facture FAC-2024-60262,6007.0,2025-07-28 15:45:43.175485,releve_202404.csv,,text/csv,,2024-04-23,PARTIAL,,
3404,2024-04-23,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-60262,,2137.86,Paiement partiel 2 facture FAC-2024-60262,6007.0,2025-07-28 15:45:43.175485,releve_202404.csv,,text/csv,,2024-04-23,PARTIAL,,
3405,2025-06-23,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-15176,,4882.13,Paiement partiel 1 facture FAC-2025-15176,6010.0,2025-07-28 15:45:43.175485,releve_202506.csv,,text/csv,,2025-06-23,PARTIAL,,
3406,2025-06-19,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-15176,,4882.12,Paiement partiel 2 facture FAC-2025-15176,6010.0,2025-07-28 15:45:43.175485,releve_202506.csv,,text/csv,,2025-06-19,PARTIAL,,
3407,2025-06-02,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-15176,,4882.13,Paiement partiel 3 facture FAC-2025-15176,6010.0,2025-07-28 15:45:43.175485,releve_202506.csv,,text/csv,,2025-06-02,PARTIAL,,
3408,2024-12-24,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-78749,,1700.32,Paiement partiel 1 facture FAC-2024-78749,6012.0,2025-07-28 15:45:43.175485,releve_202412.csv,,text/csv,,2024-12-24,PARTIAL,,
3409,2024-12-25,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-78749,,1700.32,Paiement partiel 2 facture FAC-2024-78749,6012.0,2025-07-28 15:45:43.175485,releve_202412.csv,,text/csv,,2024-12-25,PARTIAL,,
3410,2024-12-24,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-78749,,1700.3200000000004,Paiement partiel 3 facture FAC-2024-78749,6012.0,2025-07-28 15:45:43.175485,releve_202412.csv,,text/csv,,2024-12-24,PARTIAL,,
3411,2025-11-03,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2025-77535,,1167.58,Paiement partiel 1 facture FAC-2025-77535,6016.0,2025-07-28 15:45:43.175485,releve_202511.csv,,text/csv,,2025-11-03,PARTIAL,,
3412,2025-10-12,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2025-77535,,1167.58,Paiement partiel 2 facture FAC-2025-77535,6016.0,2025-07-28 15:45:43.175485,releve_202510.csv,,text/csv,,2025-10-12,PARTIAL,,
3413,2025-10-21,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2025-77535,,1167.58,Paiement partiel 3 facture FAC-2025-77535,6016.0,2025-07-28 15:45:43.175485,releve_202510.csv,,text/csv,,2025-10-21,PARTIAL,,
3414,2025-10-12,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2025-77535,,1167.58,Paiement partiel 4 facture FAC-2025-77535,6016.0,2025-07-28 15:45:43.175485,releve_202510.csv,,text/csv,,2025-10-12,PARTIAL,,
3415,2023-09-26,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2023-38029,,956.11,Paiement partiel 1 facture FAC-2023-38029,6017.0,2025-07-28 15:45:43.175485,releve_202309.csv,,text/csv,,2023-09-26,PARTIAL,,
3416,2023-10-16,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2023-38029,,956.11,Paiement partiel 2 facture FAC-2023-38029,6017.0,2025-07-28 15:45:43.175485,releve_202310.csv,,text/csv,,2023-10-16,PARTIAL,,
3417,2025-06-16,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-37215,,404.27,Paiement partiel 1 facture FAC-2025-37215,6018.0,2025-07-28 15:45:43.175485,releve_202506.csv,,text/csv,,2025-06-16,PARTIAL,,
3418,2025-06-01,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-37215,,404.26,Paiement partiel 2 facture FAC-2025-37215,6018.0,2025-07-28 15:45:43.175485,releve_202506.csv,,text/csv,,2025-06-01,PARTIAL,,
3419,2025-06-02,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-37215,,404.27,Paiement partiel 3 facture FAC-2025-37215,6018.0,2025-07-28 15:45:43.175485,releve_202506.csv,,text/csv,,2025-06-02,PARTIAL,,
3420,2024-09-27,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-64111,,7862.69,Paiement partiel 1 facture FAC-2024-64111,6020.0,2025-07-28 15:45:43.175485,releve_202409.csv,,text/csv,,2024-09-27,PARTIAL,,
3421,2024-09-28,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-64111,,7862.69,Paiement partiel 2 facture FAC-2024-64111,6020.0,2025-07-28 15:45:43.175485,releve_202409.csv,,text/csv,,2024-09-28,PARTIAL,,
3422,2025-02-20,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-16379,,8011.81,Paiement partiel 1 facture FAC-2024-16379,6021.0,2025-07-28 15:45:43.175485,releve_202502.csv,,text/csv,,2025-02-20,PARTIAL,,
3423,2025-02-12,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-16379,,8011.81,Paiement partiel 2 facture FAC-2024-16379,6021.0,2025-07-28 15:45:43.175485,releve_202502.csv,,text/csv,,2025-02-12,PARTIAL,,
3424,2025-02-09,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-16379,,8011.819999999997,Paiement partiel 3 facture FAC-2024-16379,6021.0,2025-07-28 15:45:43.175485,releve_202502.csv,,text/csv,,2025-02-09,PARTIAL,,
3425,2024-12-16,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-22259,,4552.04,Paiement partiel 1 facture FAC-2024-22259,6023.0,2025-07-28 15:45:43.175485,releve_202412.csv,,text/csv,,2024-12-16,PARTIAL,,
3426,2024-12-09,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-22259,,4552.04,Paiement partiel 2 facture FAC-2024-22259,6023.0,2025-07-28 15:45:43.175485,releve_202412.csv,,text/csv,,2024-12-09,PARTIAL,,
3427,2024-12-08,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-22259,,4552.040000000002,Paiement partiel 3 facture FAC-2024-22259,6023.0,2025-07-28 15:45:43.175485,releve_202412.csv,,text/csv,,2024-12-08,PARTIAL,,
3428,2024-08-19,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-81686,,6216.91,Paiement partiel 1 facture FAC-2024-81686,6024.0,2025-07-28 15:45:43.175485,releve_202408.csv,,text/csv,,2024-08-19,PARTIAL,,
3429,2024-08-10,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-81686,,6216.91,Paiement partiel 2 facture FAC-2024-81686,6024.0,2025-07-28 15:45:43.175485,releve_202408.csv,,text/csv,,2024-08-10,PARTIAL,,
3430,2025-01-12,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-51538,,1492.86,Paiement partiel 1 facture FAC-2024-51538,6025.0,2025-07-28 15:45:43.175485,releve_202501.csv,,text/csv,,2025-01-12,PARTIAL,,
