TRANSACTION_ID,AMOUNT,DATE,LABEL,REFERENCE,TYPE,INVOICE_ID
2652,184.18,2024-03-03,VIR PARTIEL FAC-2024-11047,FAC-2024-11047-3,PARTIAL,5289
2653,184.17000000000013,2024-02-26,VIR PARTIEL FAC-2024-11047,FAC-2024-11047-4,PARTIAL,5289
2654,764.93,2024-05-24,VIR PARTIEL FAC-2024-60762,FAC-2024-60762-1,PARTIAL,5293
2655,764.93,2024-06-08,VIR PARTIEL FAC-2024-60762,FAC-2024-60762-2,PARTIAL,5293
2656,903.21,2025-02-16,VIR PARTIEL FAC-2024-19436,FAC-2024-19436-1,PARTIAL,5295
2657,903.21,2025-02-20,VIR PARTIEL FAC-2024-19436,FAC-2024-19436-2,PARTIAL,5295
2658,903.21,2025-02-25,VIR PARTIEL FAC-2024-19436,FAC-2024-19436-3,PARTIAL,5295
2659,903.21,2025-02-22,VIR PARTIEL FAC-2024-19436,FAC-2024-19436-4,PARTIAL,5295
2660,2736.94,2023-11-06,VIR PARTIEL FAC-2023-75880,FAC-2023-75880-1,PARTIAL,5296
2661,2736.94,2023-11-12,VIR PARTIEL FAC-2023-75880,FAC-2023-75880-2,PARTIAL,5296
2662,2736.93,2023-11-03,VIR PARTIEL FAC-2023-75880,FAC-2023-75880-3,PARTIAL,5296
2663,2736.939999999999,2023-11-02,VIR PARTIEL FAC-2023-75880,FAC-2023-75880-4,PARTIAL,5296
2664,3795.32,2024-09-01,VIR PARTIEL FAC-2024-12406,FAC-2024-12406-1,PARTIAL,5299
2665,3795.3299999999995,2024-09-20,VIR PARTIEL FAC-2024-12406,FAC-2024-12406-2,PARTIAL,5299
2666,2785.47,2025-02-01,VIR PARTIEL FAC-2024-38478,FAC-2024-38478-1,PARTIAL,5300
2667,2785.4600000000005,2025-01-31,VIR PARTIEL FAC-2024-38478,FAC-2024-38478-2,PARTIAL,5300
2668,2987.32,2024-11-09,VIR PARTIEL FAC-2024-20964,FAC-2024-20964-1,PARTIAL,5302
2669,2987.3299999999995,2024-11-05,VIR PARTIEL FAC-2024-20964,FAC-2024-20964-2,PARTIAL,5302
2670,6674.0,2024-06-18,VIR PARTIEL FAC-2024-54804,FAC-2024-54804-1,PARTIAL,5306
2671,6674.0,2024-06-23,VIR PARTIEL FAC-2024-54804,FAC-2024-54804-2,PARTIAL,5306
2672,1677.83,2024-04-16,VIR PARTIEL FAC-2024-11051,FAC-2024-11051-1,PARTIAL,5307
2673,1677.83,2024-04-19,VIR PARTIEL FAC-2024-11051,FAC-2024-11051-2,PARTIAL,5307
2674,629.51,2024-02-18,VIR PARTIEL FAC-2023-65864,FAC-2023-65864-1,PARTIAL,5309
2675,629.51,2024-02-18,VIR PARTIEL FAC-2023-65864,FAC-2023-65864-2,PARTIAL,5309
2676,1921.84,2024-08-20,VIR PARTIEL FAC-2024-19366,FAC-2024-19366-1,PARTIAL,5312
2677,1921.84,2024-09-15,VIR PARTIEL FAC-2024-19366,FAC-2024-19366-2,PARTIAL,5312
2678,1921.8300000000002,2024-09-13,VIR PARTIEL FAC-2024-19366,FAC-2024-19366-3,PARTIAL,5312
2679,7404.63,2024-07-12,VIR PARTIEL FAC-2024-44991,FAC-2024-44991-1,PARTIAL,5313
2680,7404.63,2024-07-13,VIR PARTIEL FAC-2024-44991,FAC-2024-44991-2,PARTIAL,5313
2681,7404.629999999998,2024-07-14,VIR PARTIEL FAC-2024-44991,FAC-2024-44991-3,PARTIAL,5313
2682,2661.45,2025-02-02,VIR PARTIEL FAC-2024-04902,FAC-2024-04902-1,PARTIAL,5314
2683,2661.46,2025-02-17,VIR PARTIEL FAC-2024-04902,FAC-2024-04902-2,PARTIAL,5314
2684,2661.45,2025-01-31,VIR PARTIEL FAC-2024-04902,FAC-2024-04902-3,PARTIAL,5314
2685,2661.46,2025-02-15,VIR PARTIEL FAC-2024-04902,FAC-2024-04902-4,PARTIAL,5314
2686,4988.17,2025-05-08,VIR PARTIEL FAC-2025-36666,FAC-2025-36666-1,PARTIAL,5321
2687,4988.18,2025-05-07,VIR PARTIEL FAC-2025-36666,FAC-2025-36666-2,PARTIAL,5321
2688,4988.17,2025-04-26,VIR PARTIEL FAC-2025-36666,FAC-2025-36666-3,PARTIAL,5321
2689,13690.17,2025-07-25,VIR PARTIEL FAC-2025-99356,FAC-2025-99356-1,PARTIAL,5326
2690,13690.160000000002,2025-08-15,VIR PARTIEL FAC-2025-99356,FAC-2025-99356-2,PARTIAL,5326
2691,1976.21,2023-10-27,VIR PARTIEL FAC-2023-22280,FAC-2023-22280-1,PARTIAL,5327
2692,1976.21,2023-10-07,VIR PARTIEL FAC-2023-22280,FAC-2023-22280-2,PARTIAL,5327
2693,1797.23,2025-09-03,VIR PARTIEL FAC-2025-30956,FAC-2025-30956-1,PARTIAL,5328
2694,1797.23,2025-09-19,VIR PARTIEL FAC-2025-30956,FAC-2025-30956-2,PARTIAL,5328
2695,1797.2299999999996,2025-08-31,VIR PARTIEL FAC-2025-30956,FAC-2025-30956-3,PARTIAL,5328
2696,615.03,2025-06-26,VIR PARTIEL FAC-2025-31780,FAC-2025-31780-1,PARTIAL,5329
2697,615.04,2025-06-12,VIR PARTIEL FAC-2025-31780,FAC-2025-31780-2,PARTIAL,5329
2698,2890.22,2025-07-21,VIR PARTIEL FAC-2025-79235,FAC-2025-79235-1,PARTIAL,5332
2699,2890.23,2025-07-13,VIR PARTIEL FAC-2025-79235,FAC-2025-79235-2,PARTIAL,5332
2700,2890.2200000000007,2025-07-13,VIR PARTIEL FAC-2025-79235,FAC-2025-79235-3,PARTIAL,5332
2701,4454.69,2025-08-28,VIR PARTIEL FAC-2025-38447,FAC-2025-38447-1,PARTIAL,5342
2702,4454.69,2025-08-11,VIR PARTIEL FAC-2025-38447,FAC-2025-38447-2,PARTIAL,5342
2703,4454.7,2025-08-27,VIR PARTIEL FAC-2025-38447,FAC-2025-38447-3,PARTIAL,5342
2704,918.95,2024-03-27,VIR PARTIEL FAC-2024-57282,FAC-2024-57282-1,PARTIAL,5345
2705,918.95,2024-03-23,VIR PARTIEL FAC-2024-57282,FAC-2024-57282-2,PARTIAL,5345
2706,1030.4,2024-12-15,VIR PARTIEL FAC-2024-52948,FAC-2024-52948-1,PARTIAL,5349
2707,1030.4,2024-12-06,VIR PARTIEL FAC-2024-52948,FAC-2024-52948-2,PARTIAL,5349
2708,1030.3999999999996,2024-12-10,VIR PARTIEL FAC-2024-52948,FAC-2024-52948-3,PARTIAL,5349
2709,5814.07,2024-07-30,VIR PARTIEL FAC-2024-09902,FAC-2024-09902-1,PARTIAL,5353
2710,5814.07,2024-07-29,VIR PARTIEL FAC-2024-09902,FAC-2024-09902-2,PARTIAL,5353
2711,5814.060000000001,2024-07-29,VIR PARTIEL FAC-2024-09902,FAC-2024-09902-3,PARTIAL,5353
2712,830.17,2024-02-22,VIR PARTIEL FAC-2023-30842,FAC-2023-30842-1,PARTIAL,5356
2713,830.17,2024-02-21,VIR PARTIEL FAC-2023-30842,FAC-2023-30842-2,PARTIAL,5356
2714,830.17,2024-02-22,VIR PARTIEL FAC-2023-30842,FAC-2023-30842-3,PARTIAL,5356
2715,830.18,2024-03-01,VIR PARTIEL FAC-2023-30842,FAC-2023-30842-4,PARTIAL,5356
2716,4825.82,2024-02-12,VIR PARTIEL FAC-2023-37284,FAC-2023-37284-1,PARTIAL,5357
2717,4825.82,2024-02-21,VIR PARTIEL FAC-2023-37284,FAC-2023-37284-2,PARTIAL,5357
2718,4825.810000000001,2024-02-13,VIR PARTIEL FAC-2023-37284,FAC-2023-37284-3,PARTIAL,5357
2719,1898.1,2025-04-25,VIR PARTIEL FAC-2025-30595,FAC-2025-30595-1,PARTIAL,5359
2720,1898.1,2025-04-29,VIR PARTIEL FAC-2025-30595,FAC-2025-30595-2,PARTIAL,5359
2721,1898.1,2025-05-03,VIR PARTIEL FAC-2025-30595,FAC-2025-30595-3,PARTIAL,5359
2722,1898.0999999999995,2025-04-24,VIR PARTIEL FAC-2025-30595,FAC-2025-30595-4,PARTIAL,5359
2723,1862.08,2024-09-09,VIR PARTIEL FAC-2024-08166,FAC-2024-08166-1,PARTIAL,5361
2724,1862.08,2024-09-14,VIR PARTIEL FAC-2024-08166,FAC-2024-08166-2,PARTIAL,5361
2725,1316.19,2024-12-29,VIR PARTIEL FAC-2024-58989,FAC-2024-58989-1,PARTIAL,5363
2726,1316.19,2025-01-15,VIR PARTIEL FAC-2024-58989,FAC-2024-58989-2,PARTIAL,5363
2727,1316.19,2025-01-20,VIR PARTIEL FAC-2024-58989,FAC-2024-58989-3,PARTIAL,5363
2728,1316.19,2024-12-29,VIR PARTIEL FAC-2024-58989,FAC-2024-58989-4,PARTIAL,5363
2729,1757.4,2024-04-15,VIR PARTIEL FAC-2024-13787,FAC-2024-13787-1,PARTIAL,5364
2730,1757.4,2024-04-25,VIR PARTIEL FAC-2024-13787,FAC-2024-13787-2,PARTIAL,5364
2731,127.39,2025-10-23,VIR PARTIEL FAC-2025-52345,FAC-2025-52345-1,PARTIAL,5366
2732,127.38000000000001,2025-10-18,VIR PARTIEL FAC-2025-52345,FAC-2025-52345-2,PARTIAL,5366
2733,5508.09,2024-05-10,VIR PARTIEL FAC-2024-95945,FAC-2024-95945-1,PARTIAL,5368
2734,5508.09,2024-05-11,VIR PARTIEL FAC-2024-95945,FAC-2024-95945-2,PARTIAL,5368
2735,5508.09,2024-05-12,VIR PARTIEL FAC-2024-95945,FAC-2024-95945-3,PARTIAL,5368
2736,5508.09,2024-05-24,VIR PARTIEL FAC-2024-95945,FAC-2024-95945-4,PARTIAL,5368
2737,4010.57,2024-01-09,VIR PARTIEL FAC-2023-00969,FAC-2023-00969-1,PARTIAL,5370
2738,4010.57,2024-01-18,VIR PARTIEL FAC-2023-00969,FAC-2023-00969-2,PARTIAL,5370
2739,4010.57,2024-01-08,VIR PARTIEL FAC-2023-00969,FAC-2023-00969-3,PARTIAL,5370
2740,4010.560000000001,2024-01-23,VIR PARTIEL FAC-2023-00969,FAC-2023-00969-4,PARTIAL,5370
2741,13711.05,2025-06-21,VIR PARTIEL FAC-2025-70735,FAC-2025-70735-1,PARTIAL,5374
2742,13711.04,2025-05-28,VIR PARTIEL FAC-2025-70735,FAC-2025-70735-2,PARTIAL,5374
2743,8444.36,2025-02-06,VIR PARTIEL FAC-2024-65476,FAC-2024-65476-1,PARTIAL,5378
2744,8444.36,2025-02-09,VIR PARTIEL FAC-2024-65476,FAC-2024-65476-2,PARTIAL,5378
2745,8444.36,2025-02-03,VIR PARTIEL FAC-2024-65476,FAC-2024-65476-3,PARTIAL,5378
2746,8444.36,2025-02-07,VIR PARTIEL FAC-2024-65476,FAC-2024-65476-4,PARTIAL,5378
2747,313.17,2025-09-26,VIR PARTIEL FAC-2025-65336,FAC-2025-65336-1,PARTIAL,5379
2748,313.16,2025-09-17,VIR PARTIEL FAC-2025-65336,FAC-2025-65336-2,PARTIAL,5379
2749,313.1699999999999,2025-09-12,VIR PARTIEL FAC-2025-65336,FAC-2025-65336-3,PARTIAL,5379
2750,577.62,2024-06-13,VIR PARTIEL FAC-2024-36793,FAC-2024-36793-1,PARTIAL,5382
2751,577.63,2024-05-27,VIR PARTIEL FAC-2024-36793,FAC-2024-36793-2,PARTIAL,5382
2752,577.62,2024-06-10,VIR PARTIEL FAC-2024-36793,FAC-2024-36793-3,PARTIAL,5382
2753,577.63,2024-05-29,VIR PARTIEL FAC-2024-36793,FAC-2024-36793-4,PARTIAL,5382
2754,5841.02,2025-02-03,VIR PARTIEL FAC-2024-20412,FAC-2024-20412-1,PARTIAL,5384
2755,5841.029999999999,2025-01-25,VIR PARTIEL FAC-2024-20412,FAC-2024-20412-2,PARTIAL,5384
2756,1105.32,2025-04-23,VIR PARTIEL FAC-2025-18192,FAC-2025-18192-1,PARTIAL,5386
2757,1105.32,2025-04-12,VIR PARTIEL FAC-2025-18192,FAC-2025-18192-2,PARTIAL,5386
2758,1105.3200000000004,2025-04-21,VIR PARTIEL FAC-2025-18192,FAC-2025-18192-3,PARTIAL,5386
2759,2414.92,2023-11-14,VIR PARTIEL FAC-2023-75699,FAC-2023-75699-1,PARTIAL,5387
2760,2414.91,2023-11-24,VIR PARTIEL FAC-2023-75699,FAC-2023-75699-2,PARTIAL,5387
2761,2414.92,2023-12-01,VIR PARTIEL FAC-2023-75699,FAC-2023-75699-3,PARTIAL,5387
2762,379.27,2024-11-24,VIR PARTIEL FAC-2024-72644,FAC-2024-72644-1,PARTIAL,5389
2763,379.28,2024-12-04,VIR PARTIEL FAC-2024-72644,FAC-2024-72644-2,PARTIAL,5389
2764,379.27,2024-12-06,VIR PARTIEL FAC-2024-72644,FAC-2024-72644-3,PARTIAL,5389
2765,379.28,2024-12-21,VIR PARTIEL FAC-2024-72644,FAC-2024-72644-4,PARTIAL,5389
2766,10622.77,2024-06-26,VIR PARTIEL FAC-2024-99131,FAC-2024-99131-1,PARTIAL,5393
2767,10622.779999999999,2024-06-21,VIR PARTIEL FAC-2024-99131,FAC-2024-99131-2,PARTIAL,5393
2768,1456.88,2024-12-08,VIR PARTIEL FAC-2024-41540,FAC-2024-41540-1,PARTIAL,5394
2769,1456.87,2024-12-24,VIR PARTIEL FAC-2024-41540,FAC-2024-41540-2,PARTIAL,5394
2770,3300.72,2025-01-28,VIR PARTIEL FAC-2024-75885,FAC-2024-75885-1,PARTIAL,5395
2771,3300.72,2025-01-14,VIR PARTIEL FAC-2024-75885,FAC-2024-75885-2,PARTIAL,5395
2772,3300.7100000000005,2025-02-06,VIR PARTIEL FAC-2024-75885,FAC-2024-75885-3,PARTIAL,5395
2773,1529.28,2024-03-27,VIR PARTIEL FAC-2024-37256,FAC-2024-37256-1,PARTIAL,5398
2774,1529.28,2024-04-19,VIR PARTIEL FAC-2024-37256,FAC-2024-37256-2,PARTIAL,5398
2775,1529.28,2024-04-12,VIR PARTIEL FAC-2024-37256,FAC-2024-37256-3,PARTIAL,5398
2776,1529.2800000000004,2024-03-24,VIR PARTIEL FAC-2024-37256,FAC-2024-37256-4,PARTIAL,5398
2777,1994.28,2024-12-14,VIR PARTIEL FAC-2024-40836,FAC-2024-40836-1,PARTIAL,5407
2778,1994.28,2024-12-13,VIR PARTIEL FAC-2024-40836,FAC-2024-40836-2,PARTIAL,5407
2779,1994.2800000000004,2024-11-17,VIR PARTIEL FAC-2024-40836,FAC-2024-40836-3,PARTIAL,5407
2780,1846.82,2024-11-12,VIR PARTIEL FAC-2024-05263,FAC-2024-05263-1,PARTIAL,5409
2781,1846.82,2024-11-10,VIR PARTIEL FAC-2024-05263,FAC-2024-05263-2,PARTIAL,5409
2782,782.0,2023-12-09,VIR PARTIEL FAC-2023-66950,FAC-2023-66950-1,PARTIAL,5413
2783,782.0,2023-12-22,VIR PARTIEL FAC-2023-66950,FAC-2023-66950-2,PARTIAL,5413
2784,782.0,2023-11-30,VIR PARTIEL FAC-2023-66950,FAC-2023-66950-3,PARTIAL,5413
2785,782.0,2023-12-23,VIR PARTIEL FAC-2023-66950,FAC-2023-66950-4,PARTIAL,5413
2786,4374.6,2025-10-29,VIR PARTIEL FAC-2025-26956,FAC-2025-26956-1,PARTIAL,5414
2787,4374.6,2025-10-16,VIR PARTIEL FAC-2025-26956,FAC-2025-26956-2,PARTIAL,5414
2788,4374.6,2025-10-30,VIR PARTIEL FAC-2025-26956,FAC-2025-26956-3,PARTIAL,5414
2789,4374.6,2025-10-26,VIR PARTIEL FAC-2025-26956,FAC-2025-26956-4,PARTIAL,5414
2790,3567.96,2024-10-28,VIR PARTIEL FAC-2024-57776,FAC-2024-57776-1,PARTIAL,5416
2791,3567.96,2024-11-10,VIR PARTIEL FAC-2024-57776,FAC-2024-57776-2,PARTIAL,5416
2792,3567.9699999999993,2024-11-17,VIR PARTIEL FAC-2024-57776,FAC-2024-57776-3,PARTIAL,5416
2793,8199.92,2024-06-14,VIR PARTIEL FAC-2024-06759,FAC-2024-06759-1,PARTIAL,5417
2794,8199.929999999998,2024-06-10,VIR PARTIEL FAC-2024-06759,FAC-2024-06759-2,PARTIAL,5417
2795,532.78,2024-03-28,VIR PARTIEL FAC-2024-52598,FAC-2024-52598-1,PARTIAL,5419
2796,532.78,2024-03-12,VIR PARTIEL FAC-2024-52598,FAC-2024-52598-2,PARTIAL,5419
2797,532.78,2024-03-25,VIR PARTIEL FAC-2024-52598,FAC-2024-52598-3,PARTIAL,5419
2798,4977.3,2024-04-04,VIR PARTIEL FAC-2024-17183,FAC-2024-17183-1,PARTIAL,5420
2799,4977.3,2024-03-31,VIR PARTIEL FAC-2024-17183,FAC-2024-17183-2,PARTIAL,5420
2800,4977.3,2024-03-25,VIR PARTIEL FAC-2024-17183,FAC-2024-17183-3,PARTIAL,5420
2801,4977.300000000002,2024-03-31,VIR PARTIEL FAC-2024-17183,FAC-2024-17183-4,PARTIAL,5420
2802,2133.84,2024-11-10,VIR PARTIEL FAC-2024-25989,FAC-2024-25989-1,PARTIAL,5422
2803,2133.84,2024-11-24,VIR PARTIEL FAC-2024-25989,FAC-2024-25989-2,PARTIAL,5422
2804,2133.83,2024-11-28,VIR PARTIEL FAC-2024-25989,FAC-2024-25989-3,PARTIAL,5422
2805,402.88,2025-07-01,VIR PARTIEL FAC-2025-61647,FAC-2025-61647-1,PARTIAL,5428
2806,402.89,2025-06-29,VIR PARTIEL FAC-2025-61647,FAC-2025-61647-2,PARTIAL,5428
2807,402.8800000000001,2025-06-23,VIR PARTIEL FAC-2025-61647,FAC-2025-61647-3,PARTIAL,5428
2808,3020.04,2025-09-14,VIR PARTIEL FAC-2025-70373,FAC-2025-70373-1,PARTIAL,5429
2809,3020.04,2025-09-29,VIR PARTIEL FAC-2025-70373,FAC-2025-70373-2,PARTIAL,5429
2810,814.85,2025-03-15,VIR PARTIEL FAC-2024-21930,FAC-2024-21930-1,PARTIAL,5431
2811,814.85,2025-03-06,VIR PARTIEL FAC-2024-21930,FAC-2024-21930-2,PARTIAL,5431
2812,11725.2,2025-05-15,VIR PARTIEL FAC-2025-74212,FAC-2025-74212-1,PARTIAL,5432
2813,11725.21,2025-05-25,VIR PARTIEL FAC-2025-74212,FAC-2025-74212-2,PARTIAL,5432
2814,532.28,2024-05-12,VIR PARTIEL FAC-2024-15241,FAC-2024-15241-1,PARTIAL,5433
2815,532.28,2024-05-08,VIR PARTIEL FAC-2024-15241,FAC-2024-15241-2,PARTIAL,5433
2816,532.28,2024-05-24,VIR PARTIEL FAC-2024-15241,FAC-2024-15241-3,PARTIAL,5433
2817,31.3,2024-08-21,VIR PARTIEL FAC-2024-07195,FAC-2024-07195-1,PARTIAL,5437
2818,31.31,2024-09-02,VIR PARTIEL FAC-2024-07195,FAC-2024-07195-2,PARTIAL,5437
2819,31.3,2024-08-14,VIR PARTIEL FAC-2024-07195,FAC-2024-07195-3,PARTIAL,5437
2820,31.31,2024-08-13,VIR PARTIEL FAC-2024-07195,FAC-2024-07195-4,PARTIAL,5437
2821,587.0,2025-01-17,VIR PARTIEL FAC-2024-23969,FAC-2024-23969-1,PARTIAL,5438
2822,587.0,2025-01-04,VIR PARTIEL FAC-2024-23969,FAC-2024-23969-2,PARTIAL,5438
2823,587.0,2025-01-24,VIR PARTIEL FAC-2024-23969,FAC-2024-23969-3,PARTIAL,5438
2824,1160.76,2025-05-20,VIR PARTIEL FAC-2025-66178,FAC-2025-66178-1,PARTIAL,5440
2825,1160.76,2025-06-09,VIR PARTIEL FAC-2025-66178,FAC-2025-66178-2,PARTIAL,5440
2826,1160.7699999999998,2025-05-29,VIR PARTIEL FAC-2025-66178,FAC-2025-66178-3,PARTIAL,5440
2827,3555.39,2025-02-18,VIR PARTIEL FAC-2024-80137,FAC-2024-80137-1,PARTIAL,5442
2828,3555.38,2025-02-26,VIR PARTIEL FAC-2024-80137,FAC-2024-80137-2,PARTIAL,5442
2829,3555.39,2025-02-03,VIR PARTIEL FAC-2024-80137,FAC-2024-80137-3,PARTIAL,5442
2830,3555.3800000000015,2025-02-25,VIR PARTIEL FAC-2024-80137,FAC-2024-80137-4,PARTIAL,5442
2831,1762.54,2025-02-21,VIR PARTIEL FAC-2024-33986,FAC-2024-33986-1,PARTIAL,5445
2832,1762.54,2025-02-26,VIR PARTIEL FAC-2024-33986,FAC-2024-33986-2,PARTIAL,5445
2833,1762.54,2025-02-18,VIR PARTIEL FAC-2024-33986,FAC-2024-33986-3,PARTIAL,5445
2834,1762.54,2025-03-07,VIR PARTIEL FAC-2024-33986,FAC-2024-33986-4,PARTIAL,5445
2835,2018.34,2024-09-09,VIR PARTIEL FAC-2024-36253,FAC-2024-36253-1,PARTIAL,5449
2836,2018.34,2024-09-13,VIR PARTIEL FAC-2024-36253,FAC-2024-36253-2,PARTIAL,5449
2837,2018.34,2024-09-07,VIR PARTIEL FAC-2024-36253,FAC-2024-36253-3,PARTIAL,5449
2838,2018.3399999999995,2024-09-14,VIR PARTIEL FAC-2024-36253,FAC-2024-36253-4,PARTIAL,5449
2839,14347.01,2023-11-06,VIR PARTIEL FAC-2023-16846,FAC-2023-16846-1,PARTIAL,5452
2840,14347.0,2023-10-28,VIR PARTIEL FAC-2023-16846,FAC-2023-16846-2,PARTIAL,5452
2841,14347.009999999995,2023-10-31,VIR PARTIEL FAC-2023-16846,FAC-2023-16846-3,PARTIAL,5452
2842,2403.78,2024-01-26,VIR PARTIEL FAC-2023-73173,FAC-2023-73173-1,PARTIAL,5453
2843,2403.77,2024-01-29,VIR PARTIEL FAC-2023-73173,FAC-2023-73173-2,PARTIAL,5453
2844,2403.7799999999993,2024-02-13,VIR PARTIEL FAC-2023-73173,FAC-2023-73173-3,PARTIAL,5453
2845,6860.2,2024-02-23,VIR PARTIEL FAC-2023-60593,FAC-2023-60593-1,PARTIAL,5455
2846,6860.21,2024-02-20,VIR PARTIEL FAC-2023-60593,FAC-2023-60593-2,PARTIAL,5455
2847,13619.92,2024-09-28,VIR PARTIEL FAC-2024-97763,FAC-2024-97763-1,PARTIAL,5457
2848,13619.92,2024-09-18,VIR PARTIEL FAC-2024-97763,FAC-2024-97763-2,PARTIAL,5457
2849,11854.0,2025-01-12,VIR PARTIEL FAC-2024-69612,FAC-2024-69612-1,PARTIAL,5458
2850,11853.990000000002,2025-01-25,VIR PARTIEL FAC-2024-69612,FAC-2024-69612-2,PARTIAL,5458
2851,3725.64,2023-09-24,VIR PARTIEL FAC-2023-58831,FAC-2023-58831-1,PARTIAL,5459
2852,3725.63,2023-10-09,VIR PARTIEL FAC-2023-58831,FAC-2023-58831-2,PARTIAL,5459
2853,3725.64,2023-10-05,VIR PARTIEL FAC-2023-58831,FAC-2023-58831-3,PARTIAL,5459
2854,3725.6300000000015,2023-10-06,VIR PARTIEL FAC-2023-58831,FAC-2023-58831-4,PARTIAL,5459
2855,1064.73,2024-05-11,VIR PARTIEL FAC-2024-86575,FAC-2024-86575-1,PARTIAL,5460
2856,1064.72,2024-04-28,VIR PARTIEL FAC-2024-86575,FAC-2024-86575-2,PARTIAL,5460
2857,1064.7299999999998,2024-04-12,VIR PARTIEL FAC-2024-86575,FAC-2024-86575-3,PARTIAL,5460
2858,8086.4,2024-05-16,VIR PARTIEL FAC-2024-45977,FAC-2024-45977-1,PARTIAL,5464
2859,8086.4,2024-05-05,VIR PARTIEL FAC-2024-45977,FAC-2024-45977-2,PARTIAL,5464
2860,4462.37,2025-02-12,VIR PARTIEL FAC-2024-18354,FAC-2024-18354-1,PARTIAL,5465
2861,4462.37,2025-02-11,VIR PARTIEL FAC-2024-18354,FAC-2024-18354-2,PARTIAL,5465
2862,4122.68,2024-08-18,VIR PARTIEL FAC-2024-28964,FAC-2024-28964-1,PARTIAL,5466
2863,4122.68,2024-08-24,VIR PARTIEL FAC-2024-28964,FAC-2024-28964-2,PARTIAL,5466
2864,4122.68,2024-09-03,VIR PARTIEL FAC-2024-28964,FAC-2024-28964-3,PARTIAL,5466
2865,138.43,2025-05-17,VIR PARTIEL FAC-2025-70214,FAC-2025-70214-1,PARTIAL,5470
2866,138.43,2025-05-12,VIR PARTIEL FAC-2025-70214,FAC-2025-70214-2,PARTIAL,5470
2867,272.33,2024-12-06,VIR PARTIEL FAC-2024-35078,FAC-2024-35078-1,PARTIAL,5473
2868,272.34,2024-11-21,VIR PARTIEL FAC-2024-35078,FAC-2024-35078-2,PARTIAL,5473
2869,7509.51,2024-08-25,VIR PARTIEL FAC-2024-11442,FAC-2024-11442-1,PARTIAL,5474
2870,7509.51,2024-08-26,VIR PARTIEL FAC-2024-11442,FAC-2024-11442-2,PARTIAL,5474
2871,3340.0,2025-08-26,VIR PARTIEL FAC-2025-46701,FAC-2025-46701-1,PARTIAL,5477
2872,3340.0,2025-08-15,VIR PARTIEL FAC-2025-46701,FAC-2025-46701-2,PARTIAL,5477
2873,996.77,2025-04-13,VIR PARTIEL FAC-2025-47446,FAC-2025-47446-1,PARTIAL,5485
2874,996.77,2025-05-05,VIR PARTIEL FAC-2025-47446,FAC-2025-47446-2,PARTIAL,5485
2875,996.78,2025-05-06,VIR PARTIEL FAC-2025-47446,FAC-2025-47446-3,PARTIAL,5485
2876,996.7700000000002,2025-04-11,VIR PARTIEL FAC-2025-47446,FAC-2025-47446-4,PARTIAL,5485
2877,2872.8,2023-12-02,VIR PARTIEL FAC-2023-42146,FAC-2023-42146-1,PARTIAL,5487
2878,2872.8,2023-11-26,VIR PARTIEL FAC-2023-42146,FAC-2023-42146-2,PARTIAL,5487
2879,2877.26,2024-04-12,VIR PARTIEL FAC-2024-07394,FAC-2024-07394-1,PARTIAL,5493
2880,2877.25,2024-04-07,VIR PARTIEL FAC-2024-07394,FAC-2024-07394-2,PARTIAL,5493
2881,2877.26,2024-04-10,VIR PARTIEL FAC-2024-07394,FAC-2024-07394-3,PARTIAL,5493
2882,2877.25,2024-04-21,VIR PARTIEL FAC-2024-07394,FAC-2024-07394-4,PARTIAL,5493
2883,2623.72,2025-01-30,VIR PARTIEL FAC-2024-25973,FAC-2024-25973-1,PARTIAL,5494
2884,2623.72,2025-01-17,VIR PARTIEL FAC-2024-25973,FAC-2024-25973-2,PARTIAL,5494
2885,2623.7100000000005,2025-01-27,VIR PARTIEL FAC-2024-25973,FAC-2024-25973-3,PARTIAL,5494
2886,569.11,2023-12-05,VIR PARTIEL FAC-2023-96461,FAC-2023-96461-1,PARTIAL,5496
2887,569.1,2023-12-21,VIR PARTIEL FAC-2023-96461,FAC-2023-96461-2,PARTIAL,5496
2888,569.11,2023-12-16,VIR PARTIEL FAC-2023-96461,FAC-2023-96461-3,PARTIAL,5496
2889,569.1,2023-12-16,VIR PARTIEL FAC-2023-96461,FAC-2023-96461-4,PARTIAL,5496
2890,3344.86,2024-06-12,VIR PARTIEL FAC-2024-68671,FAC-2024-68671-1,PARTIAL,5498
2891,3344.85,2024-06-15,VIR PARTIEL FAC-2024-68671,FAC-2024-68671-2,PARTIAL,5498
2892,32.69,2025-11-04,VIR PARTIEL FAC-2025-16385,FAC-2025-16385-1,PARTIAL,5501
2893,32.69,2025-11-03,VIR PARTIEL FAC-2025-16385,FAC-2025-16385-2,PARTIAL,5501
2894,32.69,2025-11-04,VIR PARTIEL FAC-2025-16385,FAC-2025-16385-3,PARTIAL,5501
2895,32.68000000000001,2025-11-27,VIR PARTIEL FAC-2025-16385,FAC-2025-16385-4,PARTIAL,5501
2896,599.05,2023-12-25,VIR PARTIEL FAC-2023-10602,FAC-2023-10602-1,PARTIAL,5502
2897,599.05,2024-01-15,VIR PARTIEL FAC-2023-10602,FAC-2023-10602-2,PARTIAL,5502
2898,7468.75,2025-08-30,VIR PARTIEL FAC-2025-09758,FAC-2025-09758-1,PARTIAL,5507
