STATEMENT_ID,STATEMENT_DATE,OPERATION_LABEL,ADDITIONAL_LABEL,DEBIT,CREDIT,COMMENTS,RELATED_INVOICE_ID,CREATED_AT,SOURCE_FILENAME,FILE_BLOB,MIME_TYPE,RELATED_EXPENSE_ID,VALUE_DATE,MATCH_TYPE,GROUPED_INVOICE_IDS,ACTUAL_INVOICE_ID,INVOICE_ID,INVOICE_DATE,CLIENT_ID,CLIENT_TYPE,TOTAL_HT,MONTANT_TVA,AMOUNT_TTC,RAS_5P,RAS_TVA,AMOUNT_TO_PAY,PU,QUANTITY,ELECTRONIC_DATE,PHYSICAL_DATE,EXPECTED_PAYMENT_DATE,LABEL,PO,INVOICE_YEAR,STATUS,PAYMENT_DATE,INVOICE_NUMBER,merge_source,libele
3042,2024-04-13,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-40506,,7462.13,Paiement partiel 3 facture FAC-2024-40506,5724.0,2025-07-28 15:45:43.151862,releve_202404.csv,,text/csv,,2024-04-13,PARTIAL,,,5724.0,2024-01-04,93.0,PRIVE,18655.32,3731.06,22386.38,0.0,0.0,22386.38,1554.61,12.0,2024-01-05,2024-01-07,2024-04-03,Maintenance SaaS,PO-46574-cu,2024.0,PAID,2024-03-31,FAC-2024-40506,bank_statements_partial.csv + invoices_partial_payments.csv,1
3043,2024-12-17,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-65034,,17282.07,Paiement partiel 1 facture FAC-2024-65034,5729.0,2025-07-28 15:45:43.151862,releve_202412.csv,,text/csv,,2024-12-17,PARTIAL,,,5729.0,2024-10-31,14.0,PRIVE,28803.45,5760.69,34564.14,0.0,0.0,34564.14,1920.23,15.0,2024-11-01,,2024-12-03,Formation technique,PO-81772-TA,2024.0,PAID,2024-12-05,FAC-2024-65034,bank_statements_partial.csv + invoices_partial_payments.csv,1
3044,2024-12-20,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-65034,,17282.07,Paiement partiel 2 facture FAC-2024-65034,5729.0,2025-07-28 15:45:43.151862,releve_202412.csv,,text/csv,,2024-12-20,PARTIAL,,,5729.0,2024-10-31,14.0,PRIVE,28803.45,5760.69,34564.14,0.0,0.0,34564.14,1920.23,15.0,2024-11-01,,2024-12-03,Formation technique,PO-81772-TA,2024.0,PAID,2024-12-05,FAC-2024-65034,bank_statements_partial.csv + invoices_partial_payments.csv,1
3045,2025-10-01,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-77832,,395.52,Paiement partiel 1 facture FAC-2025-77832,5732.0,2025-07-28 15:45:43.151862,releve_202510.csv,,text/csv,,2025-10-01,PARTIAL,,,5732.0,2025-07-13,83.0,PRIVE,988.8,197.76,1186.56,0.0,0.0,1186.56,82.4,12.0,2025-07-15,2025-07-18,2025-08-27,Maintenance SaaS,PO-43287-KW,2025.0,PAID,2025-09-09,FAC-2025-77832,bank_statements_partial.csv + invoices_partial_payments.csv,1
3046,2025-09-26,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-77832,,395.52,Paiement partiel 2 facture FAC-2025-77832,5732.0,2025-07-28 15:45:43.151862,releve_202509.csv,,text/csv,,2025-09-26,PARTIAL,,,5732.0,2025-07-13,83.0,PRIVE,988.8,197.76,1186.56,0.0,0.0,1186.56,82.4,12.0,2025-07-15,2025-07-18,2025-08-27,Maintenance SaaS,PO-43287-KW,2025.0,PAID,2025-09-09,FAC-2025-77832,bank_statements_partial.csv + invoices_partial_payments.csv,1
3047,2025-10-09,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-77832,,395.52,Paiement partiel 3 facture FAC-2025-77832,5732.0,2025-07-28 15:45:43.151862,releve_202510.csv,,text/csv,,2025-10-09,PARTIAL,,,5732.0,2025-07-13,83.0,PRIVE,988.8,197.76,1186.56,0.0,0.0,1186.56,82.4,12.0,2025-07-15,2025-07-18,2025-08-27,Maintenance SaaS,PO-43287-KW,2025.0,PAID,2025-09-09,FAC-2025-77832,bank_statements_partial.csv + invoices_partial_payments.csv,1
3048,2023-12-17,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2023-07819,,1047.05,Paiement partiel 1 facture FAC-2023-07819,5734.0,2025-07-28 15:45:43.151862,releve_202312.csv,,text/csv,,2023-12-17,PARTIAL,,,5734.0,2023-09-22,44.0,PUBLIC,2094.1,418.82,2512.92,104.7,314.12,2094.1,209.41,10.0,2023-09-23,,2023-11-22,Maintenance SaaS,PO-55134-Kc,2023.0,PAID,2023-11-26,FAC-2023-07819,bank_statements_partial.csv + invoices_partial_payments.csv,1
3049,2023-12-10,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2023-07819,,1047.05,Paiement partiel 2 facture FAC-2023-07819,5734.0,2025-07-28 15:45:43.151862,releve_202312.csv,,text/csv,,2023-12-10,PARTIAL,,,5734.0,2023-09-22,44.0,PUBLIC,2094.1,418.82,2512.92,104.7,314.12,2094.1,209.41,10.0,2023-09-23,,2023-11-22,Maintenance SaaS,PO-55134-Kc,2023.0,PAID,2023-11-26,FAC-2023-07819,bank_statements_partial.csv + invoices_partial_payments.csv,1
3050,2025-01-26,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-94559,,3966.82,Paiement partiel 1 facture FAC-2024-94559,5736.0,2025-07-28 15:45:43.151862,releve_202501.csv,,text/csv,,2025-01-26,PARTIAL,,,5736.0,2024-12-06,82.0,PUBLIC,11900.46,2380.09,14280.55,595.02,1785.07,11900.46,1983.41,6.0,2024-12-06,,2025-01-09,Maintenance SaaS,PO-27556-TV,2024.0,PAID,2025-01-01,FAC-2024-94559,bank_statements_partial.csv + invoices_partial_payments.csv,1
3051,2025-01-29,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-94559,,3966.82,Paiement partiel 2 facture FAC-2024-94559,5736.0,2025-07-28 15:45:43.151862,releve_202501.csv,,text/csv,,2025-01-29,PARTIAL,,,5736.0,2024-12-06,82.0,PUBLIC,11900.46,2380.09,14280.55,595.02,1785.07,11900.46,1983.41,6.0,2024-12-06,,2025-01-09,Maintenance SaaS,PO-27556-TV,2024.0,PAID,2025-01-01,FAC-2024-94559,bank_statements_partial.csv + invoices_partial_payments.csv,1
3052,2025-01-11,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-94559,,3966.8199999999993,Paiement partiel 3 facture FAC-2024-94559,5736.0,2025-07-28 15:45:43.151862,releve_202501.csv,,text/csv,,2025-01-11,PARTIAL,,,5736.0,2024-12-06,82.0,PUBLIC,11900.46,2380.09,14280.55,595.02,1785.07,11900.46,1983.41,6.0,2024-12-06,,2025-01-09,Maintenance SaaS,PO-27556-TV,2024.0,PAID,2025-01-01,FAC-2024-94559,bank_statements_partial.csv + invoices_partial_payments.csv,1
3053,2024-01-10,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2023-63835,,6879.84,Paiement partiel 1 facture FAC-2023-63835,5738.0,2025-07-28 15:45:43.151862,releve_202401.csv,,text/csv,,2024-01-10,PARTIAL,,,5738.0,2023-11-12,88.0,PRIVE,11466.4,2293.28,13759.68,0.0,0.0,13759.68,716.65,16.0,2023-11-14,2023-11-17,2024-01-10,Hébergement cloud,PO-11436-VL,2023.0,PAID,2024-01-02,FAC-2023-63835,bank_statements_partial.csv + invoices_partial_payments.csv,1
3054,2024-01-07,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2023-63835,,6879.84,Paiement partiel 2 facture FAC-2023-63835,5738.0,2025-07-28 15:45:43.151862,releve_202401.csv,,text/csv,,2024-01-07,PARTIAL,,,5738.0,2023-11-12,88.0,PRIVE,11466.4,2293.28,13759.68,0.0,0.0,13759.68,716.65,16.0,2023-11-14,2023-11-17,2024-01-10,Hébergement cloud,PO-11436-VL,2023.0,PAID,2024-01-02,FAC-2023-63835,bank_statements_partial.csv + invoices_partial_payments.csv,1
3055,2024-12-29,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-33674,,6692.18,Paiement partiel 1 facture FAC-2024-33674,5741.0,2025-07-28 15:45:43.151862,releve_202412.csv,,text/csv,,2024-12-29,PARTIAL,,,5741.0,2024-10-08,17.0,PRIVE,22307.25,4461.45,26768.7,0.0,0.0,26768.7,1487.15,15.0,2024-10-10,,2024-12-10,Hébergement cloud,PO-71703-MS,2024.0,PAID,2024-12-12,FAC-2024-33674,bank_statements_partial.csv + invoices_partial_payments.csv,1
3056,2024-12-31,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-33674,,6692.17,Paiement partiel 2 facture FAC-2024-33674,5741.0,2025-07-28 15:45:43.151862,releve_202412.csv,,text/csv,,2024-12-31,PARTIAL,,,5741.0,2024-10-08,17.0,PRIVE,22307.25,4461.45,26768.7,0.0,0.0,26768.7,1487.15,15.0,2024-10-10,,2024-12-10,Hébergement cloud,PO-71703-MS,2024.0,PAID,2024-12-12,FAC-2024-33674,bank_statements_partial.csv + invoices_partial_payments.csv,1
3057,2025-01-07,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-33674,,6692.18,Paiement partiel 3 facture FAC-2024-33674,5741.0,2025-07-28 15:45:43.151862,releve_202501.csv,,text/csv,,2025-01-07,PARTIAL,,,5741.0,2024-10-08,17.0,PRIVE,22307.25,4461.45,26768.7,0.0,0.0,26768.7,1487.15,15.0,2024-10-10,,2024-12-10,Hébergement cloud,PO-71703-MS,2024.0,PAID,2024-12-12,FAC-2024-33674,bank_statements_partial.csv + invoices_partial_payments.csv,1
3058,2024-12-17,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-33674,,6692.17,Paiement partiel 4 facture FAC-2024-33674,5741.0,2025-07-28 15:45:43.151862,releve_202412.csv,,text/csv,,2024-12-17,PARTIAL,,,5741.0,2024-10-08,17.0,PRIVE,22307.25,4461.45,26768.7,0.0,0.0,26768.7,1487.15,15.0,2024-10-10,,2024-12-10,Hébergement cloud,PO-71703-MS,2024.0,PAID,2024-12-12,FAC-2024-33674,bank_statements_partial.csv + invoices_partial_payments.csv,1
3059,2024-07-26,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-82628,,5703.37,Paiement partiel 1 facture FAC-2024-82628,5747.0,2025-07-28 15:45:43.151862,releve_202407.csv,,text/csv,,2024-07-26,PARTIAL,,,5747.0,2024-05-12,17.0,PRIVE,19011.24,3802.25,22813.49,0.0,0.0,22813.49,1056.18,18.0,2024-05-13,,2024-07-23,Maintenance SaaS,PO-43128-he,2024.0,PAID,2024-07-20,FAC-2024-82628,bank_statements_partial.csv + invoices_partial_payments.csv,1
3060,2024-07-23,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-82628,,5703.37,Paiement partiel 2 facture FAC-2024-82628,5747.0,2025-07-28 15:45:43.151862,releve_202407.csv,,text/csv,,2024-07-23,PARTIAL,,,5747.0,2024-05-12,17.0,PRIVE,19011.24,3802.25,22813.49,0.0,0.0,22813.49,1056.18,18.0,2024-05-13,,2024-07-23,Maintenance SaaS,PO-43128-he,2024.0,PAID,2024-07-20,FAC-2024-82628,bank_statements_partial.csv + invoices_partial_payments.csv,1
3061,2024-07-27,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-82628,,5703.38,Paiement partiel 3 facture FAC-2024-82628,5747.0,2025-07-28 15:45:43.151862,releve_202407.csv,,text/csv,,2024-07-27,PARTIAL,,,5747.0,2024-05-12,17.0,PRIVE,19011.24,3802.25,22813.49,0.0,0.0,22813.49,1056.18,18.0,2024-05-13,,2024-07-23,Maintenance SaaS,PO-43128-he,2024.0,PAID,2024-07-20,FAC-2024-82628,bank_statements_partial.csv + invoices_partial_payments.csv,1
3062,2024-08-12,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-82628,,5703.370000000004,Paiement partiel 4 facture FAC-2024-82628,5747.0,2025-07-28 15:45:43.151862,releve_202408.csv,,text/csv,,2024-08-12,PARTIAL,,,5747.0,2024-05-12,17.0,PRIVE,19011.24,3802.25,22813.49,0.0,0.0,22813.49,1056.18,18.0,2024-05-13,,2024-07-23,Maintenance SaaS,PO-43128-he,2024.0,PAID,2024-07-20,FAC-2024-82628,bank_statements_partial.csv + invoices_partial_payments.csv,1
3063,2024-08-19,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-83422,,665.39,Paiement partiel 1 facture FAC-2024-83422,5748.0,2025-07-28 15:45:43.151862,releve_202408.csv,,text/csv,,2024-08-19,PARTIAL,,,5748.0,2024-05-09,100.0,PRIVE,1663.47,332.69,1996.16,0.0,0.0,1996.16,554.49,3.0,2024-05-09,2024-05-12,2024-07-27,Consulting IT,PO-36559-mM,2024.0,PAID,2024-07-27,FAC-2024-83422,bank_statements_partial.csv + invoices_partial_payments.csv,1
3064,2024-08-07,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-83422,,665.38,Paiement partiel 2 facture FAC-2024-83422,5748.0,2025-07-28 15:45:43.151862,releve_202408.csv,,text/csv,,2024-08-07,PARTIAL,,,5748.0,2024-05-09,100.0,PRIVE,1663.47,332.69,1996.16,0.0,0.0,1996.16,554.49,3.0,2024-05-09,2024-05-12,2024-07-27,Consulting IT,PO-36559-mM,2024.0,PAID,2024-07-27,FAC-2024-83422,bank_statements_partial.csv + invoices_partial_payments.csv,1
3065,2024-07-28,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-83422,,665.39,Paiement partiel 3 facture FAC-2024-83422,5748.0,2025-07-28 15:45:43.151862,releve_202407.csv,,text/csv,,2024-07-28,PARTIAL,,,5748.0,2024-05-09,100.0,PRIVE,1663.47,332.69,1996.16,0.0,0.0,1996.16,554.49,3.0,2024-05-09,2024-05-12,2024-07-27,Consulting IT,PO-36559-mM,2024.0,PAID,2024-07-27,FAC-2024-83422,bank_statements_partial.csv + invoices_partial_payments.csv,1
3066,2024-12-04,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-29773,,2929.95,Paiement partiel 1 facture FAC-2024-29773,5751.0,2025-07-28 15:45:43.151862,releve_202412.csv,,text/csv,,2024-12-04,PARTIAL,,,5751.0,2024-10-09,11.0,PUBLIC,11719.8,2343.96,14063.76,585.99,1757.97,11719.8,781.32,15.0,2024-10-10,2024-10-12,2024-12-01,Hébergement cloud,PO-55903-XK,2024.0,PAID,2024-11-18,FAC-2024-29773,bank_statements_partial.csv + invoices_partial_payments.csv,1
3067,2024-12-15,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-29773,,2929.95,Paiement partiel 2 facture FAC-2024-29773,5751.0,2025-07-28 15:45:43.151862,releve_202412.csv,,text/csv,,2024-12-15,PARTIAL,,,5751.0,2024-10-09,11.0,PUBLIC,11719.8,2343.96,14063.76,585.99,1757.97,11719.8,781.32,15.0,2024-10-10,2024-10-12,2024-12-01,Hébergement cloud,PO-55903-XK,2024.0,PAID,2024-11-18,FAC-2024-29773,bank_statements_partial.csv + invoices_partial_payments.csv,1
3068,2024-11-26,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-29773,,2929.95,Paiement partiel 3 facture FAC-2024-29773,5751.0,2025-07-28 15:45:43.151862,releve_202411.csv,,text/csv,,2024-11-26,PARTIAL,,,5751.0,2024-10-09,11.0,PUBLIC,11719.8,2343.96,14063.76,585.99,1757.97,11719.8,781.32,15.0,2024-10-10,2024-10-12,2024-12-01,Hébergement cloud,PO-55903-XK,2024.0,PAID,2024-11-18,FAC-2024-29773,bank_statements_partial.csv + invoices_partial_payments.csv,1
3069,2024-12-04,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-29773,,2929.949999999999,Paiement partiel 4 facture FAC-2024-29773,5751.0,2025-07-28 15:45:43.151862,releve_202412.csv,,text/csv,,2024-12-04,PARTIAL,,,5751.0,2024-10-09,11.0,PUBLIC,11719.8,2343.96,14063.76,585.99,1757.97,11719.8,781.32,15.0,2024-10-10,2024-10-12,2024-12-01,Hébergement cloud,PO-55903-XK,2024.0,PAID,2024-11-18,FAC-2024-29773,bank_statements_partial.csv + invoices_partial_payments.csv,1
3070,2024-11-11,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-58577,,1271.81,Paiement partiel 1 facture FAC-2024-58577,5752.0,2025-07-28 15:45:43.167777,releve_202411.csv,,text/csv,,2024-11-11,PARTIAL,,,5752.0,2024-07-28,63.0,PUBLIC,3815.42,763.08,4578.5,190.77,572.31,3815.42,545.06,7.0,2024-07-30,2024-08-02,2024-10-16,Maintenance SaaS,PO-26061-ey,2024.0,PAID,2024-10-22,FAC-2024-58577,bank_statements_partial.csv + invoices_partial_payments.csv,1
3071,2024-11-21,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-58577,,1271.81,Paiement partiel 2 facture FAC-2024-58577,5752.0,2025-07-28 15:45:43.167777,releve_202411.csv,,text/csv,,2024-11-21,PARTIAL,,,5752.0,2024-07-28,63.0,PUBLIC,3815.42,763.08,4578.5,190.77,572.31,3815.42,545.06,7.0,2024-07-30,2024-08-02,2024-10-16,Maintenance SaaS,PO-26061-ey,2024.0,PAID,2024-10-22,FAC-2024-58577,bank_statements_partial.csv + invoices_partial_payments.csv,1
3072,2024-11-21,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-58577,,1271.8000000000002,Paiement partiel 3 facture FAC-2024-58577,5752.0,2025-07-28 15:45:43.167777,releve_202411.csv,,text/csv,,2024-11-21,PARTIAL,,,5752.0,2024-07-28,63.0,PUBLIC,3815.42,763.08,4578.5,190.77,572.31,3815.42,545.06,7.0,2024-07-30,2024-08-02,2024-10-16,Maintenance SaaS,PO-26061-ey,2024.0,PAID,2024-10-22,FAC-2024-58577,bank_statements_partial.csv + invoices_partial_payments.csv,1
3073,2024-08-22,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-55051,,3530.05,Paiement partiel 1 facture FAC-2024-55051,5757.0,2025-07-28 15:45:43.167777,releve_202408.csv,,text/csv,,2024-08-22,PARTIAL,,,5757.0,2024-06-15,74.0,PUBLIC,7060.08,1412.02,8472.1,353.0,1059.01,7060.09,1765.02,4.0,2024-06-15,2024-06-16,2024-08-01,Consulting IT,PO-13357-Hg,2024.0,PAID,2024-07-26,FAC-2024-55051,bank_statements_partial.csv + invoices_partial_payments.csv,1
3074,2024-07-26,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-55051,,3530.04,Paiement partiel 2 facture FAC-2024-55051,5757.0,2025-07-28 15:45:43.167777,releve_202407.csv,,text/csv,,2024-07-26,PARTIAL,,,5757.0,2024-06-15,74.0,PUBLIC,7060.08,1412.02,8472.1,353.0,1059.01,7060.09,1765.02,4.0,2024-06-15,2024-06-16,2024-08-01,Consulting IT,PO-13357-Hg,2024.0,PAID,2024-07-26,FAC-2024-55051,bank_statements_partial.csv + invoices_partial_payments.csv,1
3075,2024-07-30,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-92499,,6219.25,Paiement partiel 1 facture FAC-2024-92499,5760.0,2025-07-28 15:45:43.167777,releve_202407.csv,,text/csv,,2024-07-30,PARTIAL,,,5760.0,2024-05-18,14.0,PRIVE,15548.13,3109.63,18657.76,0.0,0.0,18657.76,1196.01,13.0,2024-05-18,2024-05-20,2024-07-11,Maintenance SaaS,PO-27336-bj,2024.0,PAID,2024-07-02,FAC-2024-92499,bank_statements_partial.csv + invoices_partial_payments.csv,1
3076,2024-07-02,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-92499,,6219.25,Paiement partiel 2 facture FAC-2024-92499,5760.0,2025-07-28 15:45:43.167777,releve_202407.csv,,text/csv,,2024-07-02,PARTIAL,,,5760.0,2024-05-18,14.0,PRIVE,15548.13,3109.63,18657.76,0.0,0.0,18657.76,1196.01,13.0,2024-05-18,2024-05-20,2024-07-11,Maintenance SaaS,PO-27336-bj,2024.0,PAID,2024-07-02,FAC-2024-92499,bank_statements_partial.csv + invoices_partial_payments.csv,1
3077,2024-07-07,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-92499,,6219.259999999998,Paiement partiel 3 facture FAC-2024-92499,5760.0,2025-07-28 15:45:43.167777,releve_202407.csv,,text/csv,,2024-07-07,PARTIAL,,,5760.0,2024-05-18,14.0,PRIVE,15548.13,3109.63,18657.76,0.0,0.0,18657.76,1196.01,13.0,2024-05-18,2024-05-20,2024-07-11,Maintenance SaaS,PO-27336-bj,2024.0,PAID,2024-07-02,FAC-2024-92499,bank_statements_partial.csv + invoices_partial_payments.csv,1
3078,2024-11-21,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-65449,,5346.18,Paiement partiel 1 facture FAC-2024-65449,5761.0,2025-07-28 15:45:43.167777,releve_202411.csv,,text/csv,,2024-11-21,PARTIAL,,,5761.0,2024-10-02,83.0,PRIVE,13365.45,2673.09,16038.54,0.0,0.0,16038.54,1909.35,7.0,2024-10-03,2024-10-03,2024-11-19,Formation technique,PO-38388-gp,2024.0,PAID,2024-11-12,FAC-2024-65449,bank_statements_partial.csv + invoices_partial_payments.csv,1
3079,2024-12-10,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-65449,,5346.18,Paiement partiel 2 facture FAC-2024-65449,5761.0,2025-07-28 15:45:43.167777,releve_202412.csv,,text/csv,,2024-12-10,PARTIAL,,,5761.0,2024-10-02,83.0,PRIVE,13365.45,2673.09,16038.54,0.0,0.0,16038.54,1909.35,7.0,2024-10-03,2024-10-03,2024-11-19,Formation technique,PO-38388-gp,2024.0,PAID,2024-11-12,FAC-2024-65449,bank_statements_partial.csv + invoices_partial_payments.csv,1
3080,2024-11-30,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-65449,,5346.18,Paiement partiel 3 facture FAC-2024-65449,5761.0,2025-07-28 15:45:43.167777,releve_202411.csv,,text/csv,,2024-11-30,PARTIAL,,,5761.0,2024-10-02,83.0,PRIVE,13365.45,2673.09,16038.54,0.0,0.0,16038.54,1909.35,7.0,2024-10-03,2024-10-03,2024-11-19,Formation technique,PO-38388-gp,2024.0,PAID,2024-11-12,FAC-2024-65449,bank_statements_partial.csv + invoices_partial_payments.csv,1
3081,2024-04-18,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-00821,,6420.85,Paiement partiel 1 facture FAC-2024-00821,5762.0,2025-07-28 15:45:43.167777,releve_202404.csv,,text/csv,,2024-04-18,PARTIAL,,,5762.0,2024-02-23,56.0,PRIVE,10701.42,2140.28,12841.7,0.0,0.0,12841.7,1783.57,6.0,2024-02-24,2024-02-26,2024-04-11,Maintenance SaaS,PO-08782-TK,2024.0,PAID,2024-04-08,FAC-2024-00821,bank_statements_partial.csv + invoices_partial_payments.csv,1
3082,2024-04-15,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-00821,,6420.85,Paiement partiel 2 facture FAC-2024-00821,5762.0,2025-07-28 15:45:43.167777,releve_202404.csv,,text/csv,,2024-04-15,PARTIAL,,,5762.0,2024-02-23,56.0,PRIVE,10701.42,2140.28,12841.7,0.0,0.0,12841.7,1783.57,6.0,2024-02-24,2024-02-26,2024-04-11,Maintenance SaaS,PO-08782-TK,2024.0,PAID,2024-04-08,FAC-2024-00821,bank_statements_partial.csv + invoices_partial_payments.csv,1
3083,2023-11-13,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2023-54754,,1035.36,Paiement partiel 1 facture FAC-2023-54754,5763.0,2025-07-28 15:45:43.167777,releve_202311.csv,,text/csv,,2023-11-13,PARTIAL,,,5763.0,2023-09-12,54.0,PRIVE,1725.6,345.12,2070.72,0.0,0.0,2070.72,431.4,4.0,2023-09-12,2023-09-14,2023-10-24,Licence logicielle,PO-86716-rO,2023.0,PAID,2023-11-04,FAC-2023-54754,bank_statements_partial.csv + invoices_partial_payments.csv,1
3084,2023-11-06,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2023-54754,,1035.36,Paiement partiel 2 facture FAC-2023-54754,5763.0,2025-07-28 15:45:43.167777,releve_202311.csv,,text/csv,,2023-11-06,PARTIAL,,,5763.0,2023-09-12,54.0,PRIVE,1725.6,345.12,2070.72,0.0,0.0,2070.72,431.4,4.0,2023-09-12,2023-09-14,2023-10-24,Licence logicielle,PO-86716-rO,2023.0,PAID,2023-11-04,FAC-2023-54754,bank_statements_partial.csv + invoices_partial_payments.csv,1
3085,2025-06-08,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-95317,,781.32,Paiement partiel 1 facture FAC-2025-95317,5764.0,2025-07-28 15:45:43.167777,releve_202506.csv,,text/csv,,2025-06-08,PARTIAL,,,5764.0,2025-03-27,30.0,PRIVE,1953.3,390.66,2343.96,0.0,0.0,2343.96,130.22,15.0,2025-03-27,2025-04-01,2025-06-21,Licence logicielle,PO-29916-sT,2025.0,PAID,2025-06-06,FAC-2025-95317,bank_statements_partial.csv + invoices_partial_payments.csv,1
3086,2025-06-29,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-95317,,781.32,Paiement partiel 2 facture FAC-2025-95317,5764.0,2025-07-28 15:45:43.167777,releve_202506.csv,,text/csv,,2025-06-29,PARTIAL,,,5764.0,2025-03-27,30.0,PRIVE,1953.3,390.66,2343.96,0.0,0.0,2343.96,130.22,15.0,2025-03-27,2025-04-01,2025-06-21,Licence logicielle,PO-29916-sT,2025.0,PAID,2025-06-06,FAC-2025-95317,bank_statements_partial.csv + invoices_partial_payments.csv,1
3087,2025-06-30,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-95317,,781.3199999999998,Paiement partiel 3 facture FAC-2025-95317,5764.0,2025-07-28 15:45:43.167777,releve_202506.csv,,text/csv,,2025-06-30,PARTIAL,,,5764.0,2025-03-27,30.0,PRIVE,1953.3,390.66,2343.96,0.0,0.0,2343.96,130.22,15.0,2025-03-27,2025-04-01,2025-06-21,Licence logicielle,PO-29916-sT,2025.0,PAID,2025-06-06,FAC-2025-95317,bank_statements_partial.csv + invoices_partial_payments.csv,1
3088,2025-05-05,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2025-08038,,1034.94,Paiement partiel 1 facture FAC-2025-08038,5767.0,2025-07-28 15:45:43.167777,releve_202505.csv,,text/csv,,2025-05-05,PARTIAL,,,5767.0,2025-01-22,17.0,PRIVE,3449.82,689.96,4139.78,0.0,0.0,4139.78,574.97,6.0,2025-01-24,2025-01-25,2025-04-17,Licence logicielle,PO-93696-hw,2025.0,PAID,2025-04-16,FAC-2025-08038,bank_statements_partial.csv + invoices_partial_payments.csv,1
3089,2025-05-16,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2025-08038,,1034.95,Paiement partiel 2 facture FAC-2025-08038,5767.0,2025-07-28 15:45:43.167777,releve_202505.csv,,text/csv,,2025-05-16,PARTIAL,,,5767.0,2025-01-22,17.0,PRIVE,3449.82,689.96,4139.78,0.0,0.0,4139.78,574.97,6.0,2025-01-24,2025-01-25,2025-04-17,Licence logicielle,PO-93696-hw,2025.0,PAID,2025-04-16,FAC-2025-08038,bank_statements_partial.csv + invoices_partial_payments.csv,1
